text,label,여성/가족,남성,성소수자,인종/국적,연령,지역,종교,기타 혐오,악플/욕설,clean
대선 D 13 윤석열 후보 여가부 폐지 대안도 대답도 없다,0,0.74,0.01,0.02,0.02,0.01,0.01,0.01,0.05,0.11,0.25
이재명에 투표했다 이재명이 아니라 윤석열을 막고 여가부 수호와 여가부 보호하는 여성범죄 피해자들을 위해 또 디지털 성범죄 위협에도 얼굴을 들어낸 박지현씨를 위해 뽑았다 현실과 여성주의자로서 신념 사이 결국 남자를 뽑는 타협이 였다 더민주는 박지현씨와 이대녀를 다시 배신하지 말길,0,0.73,0.01,0.02,0.03,0.01,0.01,0.01,0.05,0.08,0.3
솔직히 페미니즘 여가부 이거 이번대선에서 알았음 먼저 윤석열이 여가부폐지한다고 했고 페미니즘 때문에 남여가 연애를 못한다 이런발언 했고 성인지예산중 여성에게쓰이는 예산 무기만드는데 쓴다 토론 고 했고 이렇게 일번남 이번남 나온 현상도 성별갈라치기 이준석 윤석열 때문임 사회악임,0,0.73,0.02,0.01,0.02,0.01,0.01,0.01,0.06,0.17,0.13
몰라 좆간 여자 이십대 사회인이 어케 윤석열을 뽑을 수 잇음 말이 돼 그 순간 사회 최하위권으로 떨어질거같다 지금보다 사회적 입지가 줄어들면 도대체 어떤 인생을 살아야됨 나는,1,0.73,0.05,0.01,0.02,0.03,0.02,0.01,0.06,0.16,0.05
이죄망 아들은 노름꾼에 성매매 혐의자이며 온라인 성희롱 발언 사실이 있지만 투표장에서 이죄망을 찍을 테니까 윤석열 찍는 2번남 불가촉천민들보다 낫다는 게 트페미 웜충이들이 말하는 페미니즘,0,0.73,0.06,0.03,0.04,0.01,0.02,0.01,0.05,0.06,0.06
#국민의힘은 여성탄압을 멈춰라 다른후보찍어주면윤석열이당선된다 #정권교체에 여성혐오 이용말라 이재명을찍어주면여성정책늘어난다 여성혐오 젠더갈등 이용하면 정치계에서 퇴출 시켜야 한다,0,0.73,0.02,0.03,0.01,0.01,0.02,0.01,0.06,0.19,0.16
그러다 행여 윤석열이 당선되기라도 하면 역시 2030 여성들은 신경쓸 필요가 없었어 하고 기고만장해져서 더욱더 가열차게 여혐을 부추기겠지,0,0.72,0.04,0.01,0.02,0.05,0.02,0.01,0.04,0.08,0.11
문재인 얼굴 잘생겨서 뽑음 윤석열 공약 여가부 폐지 한다고 해서 뽑음 전범행적 무시하고 군복 예쁘니까 나치 빨음,0,0.72,0.01,0.02,0.22,0.01,0.01,0.01,0.15,0.16,0.08
방송토론에서 이재명은 여성차별에 대해 윤석열 공약을 저격하며 언급했죠 이번 대선을 가만보면 남여 모두를 챙기며 모두의 아픔에 공감하는 사람은 그나마 이재명 뿐이고 윤석열은 한 쪽만 챙기며 편가르기에 몰빵중 심상정과 류호정은 2030여성들이 판단력도 없는 자신들의 노예인줄 아는듯,0,0.71,0.01,0.01,0.02,0.02,0.02,0.01,0.08,0.13,0.23
여성을 국민으로 여기지도 않는 후보에게 어떻게 대통령을 시키죠 윤석열이 대통령되면 여성인권은 여기서 더 후퇴하고도 남는다,1,0.71,0.02,0.02,0.02,0.01,0.01,0.01,0.04,0.19,0.19
아 울진원전 모르겠다 대한민국은 산불나고 윤석열 대통령되고 여가부폐지되고 그냥 망했습니다 다들 여권 챙기길 바라,0,0.71,0.01,0.01,0.04,0.01,0.02,0.01,0.04,0.13,0.18
윤석열의 성평등인식 부족은 개선의 여지가 있지만 이재명이 감추고 있는 뿌리깊은 여성혐오 는 절대로 바뀌지 않음 #욕하는거 들어보면 느낌 팍 오거든,0,0.71,0.02,0.02,0.02,0.01,0.01,0.01,0.06,0.14,0.19
메갈심상정이는 빼고 정의당을 사랑하는 정통 정의당원들께 호소합니다 민주당 이재명 후보가 대통령이 되면 정치개혁이 실현될 수 있고 메갈심상정이가 빠진 정의당을 살릴 수 있는 것 아닙니까 윤석열이 이긴다면 정의당의 미래는 암울해 지는 거잖아요 한번만 더 생각해 보시길,0,0.71,0.02,0.02,0.02,0.01,0.01,0.01,0.03,0.08,0.33
이재명이 페미를 도구로 이용하는 거면 윤석열은 페미 뭉개고 가는 거 아니냐고 ㅇㅇ 맞음 그리고 이준석이 딸려있지 여가부 폐지 한다고 하면 시위 나가자 이준석이 개소리하면 줘패고 또 시위 나가자 윤석열 고쳐 쓸거면 이재명도 고쳐 쓰면 되는 거 아니냐고 ㅇㅇ 안 됨 걘 범죄자니까,0,0.7,0.01,0.01,0.03,0.01,0.01,0.01,0.06,0.17,0.13
나는 한국 여성을 믿는다 나라가 위기에 처할때마다 언제나 여성이 앞장서온 나라 아니던가 여성혐오로 표얻고 정치권력 얻으려는 윤석열과 이준석 잔당에게 단1표도 주지않길 바란다 여성혐오로 재미 본 놈들이 이후에는 장애인 노조 약자등 온갖 혐오를 선거에 이용할것이다 끔찍하다,0,0.7,0.01,0.03,0.03,0.03,0.02,0.01,0.3,0.18,0.09
윤석열 되면 대한민국 102030 여자들은 다 죽은 줄 알아라 자살하고 말지 저 밑에선 못 산다,0,0.7,0.04,0.01,0.01,0.02,0.01,0.01,0.04,0.18,0.13
윤석열 당선되는 거 진심으로 무섭고 공포가 피부로 다가옴 안 그래도 매일 여성혐오 범죄가 일어나고 온 오프 전부 여혐으로 과열된 상태에서 대놓고 여자 표는 없는 취급하며 반페미 외치던 인간이 지도자가 된다고 진심으로 여성이 국민으로서 설 자리가 없어지는 거야,0,0.69,0.02,0.01,0.02,0.01,0.01,0.01,0.04,0.14,0.19
그냥 45세이하 여자들에게 민주당부패어쩌구말할필요없음 강간변호 이재명 강간범송영길 그럼 윤석열뉴스에들은대로얘기하면 넌 강간공범이대통되길비라냐 저판은원래시궁창임 송영길거시기털뜯기 연세대나오고후까지잡은거 유시민은 사실비호감이라알고싶지도않음,0,0.69,0.01,0.01,0.04,0.01,0.06,0.01,0.08,0.15,0.06
윤석열이 지금 20대 안티페미 대변하는거임ㅋㅋ 아마 그쪽 분들은 신나서 말잘했다고할듯,0,0.68,0.01,0.01,0.01,0.01,0.02,0.01,0.04,0.15,0.32
페미니즘 이라는 건 수천년 동안 남성들이 일방적으로 해먹던 분야에서 여성의 권리와 주체성을 강화하고 확장하자는 거잖아 왜 같은 인간이니까 페미니즘이 곧 휴머니즘의 일부 라는 윤석열 후보의 말은 조금도 틀린 게 아니다 굳이 분류하면 자유주의 페미니즘 이다 심상정아 뭐가 놀라워,0,0.68,0.01,0.03,0.02,0.01,0.01,0.01,0.03,0.07,0.28
자작 2컷만화 윤석열은 여혐이니 페미 이재명 뽑자고,0,0.68,0.04,0.01,0.01,0.01,0.02,0.01,0.03,0.14,0.18
디씨 최대 윤석열 지지갤러리 새보갤 부운영자가 n번방 봤다네여 심지어미성년 시청만 해도범죄인거 모름 여가부폐지 와꾸짠 2번후보 메시지 담당보좌관도 여자몰카 찍다 적발 언론침묵 2번후보 지지자들 여가부 폐지 원툴 이유가 정말 그거였노 여기 아동망가도 존나 올라옴,0,0.68,0.02,0.02,0.04,0.01,0.01,0.0,0.04,0.13,0.23
#정권교체에 여성혐오 이용말라 이재명을찍으면이재명이되지만 #국민의힘은 여성탄압을 멈춰라 다른후보찍으면윤석열이됩니다 여성혐오이용해서민주퇴보초래하는 국민의힘은막아야합니다,0,0.67,0.02,0.02,0.01,0.01,0.01,0.01,0.04,0.16,0.23
윤석열은 여성 혐오자,0,0.67,0.08,0.02,0.01,0.01,0.01,0.01,0.07,0.12,0.1
윤석열 지금 공약 거는거나 여자 증오하는 남자 말만 듣는거 보면 공창제 부활에 여성 납치 이루어져도 아무것도 안 할거 같음 남자들 말만 듣겠다고 저렇게 그냥 고집 부리는데 여자들 아우성이 들리겠음 다 만든 엔번방 방지법도 측근이 나불댄다고 반대하는데 높은지리 올라서,0,0.67,0.06,0.02,0.01,0.01,0.01,0.01,0.02,0.13,0.16
대선 D 13 윤석열 후보 여가부 폐지 대안도 대답도 없다 #어퍼컷만 잘하면 되요,0,0.66,0.02,0.02,0.02,0.01,0.01,0.01,0.05,0.24,0.22
아휴 제 말이 그 말이요 그렇게 여성인권 생각하는 분들이 그 동안 도대체 뭘 하셨길래 이제와서 부랴부랴 공약집만 보고 1번이 되야 여성이 산다 이러는지 입페미인가봐요 이재명이 저 공약을 지킬거라 생각하는지 또 조주빈 42년형 받게 한 건 박지현이 아니라 윤석열인데 그건 모른척하겠죠,0,0.66,0.02,0.01,0.02,0.01,0.01,0.01,0.04,0.14,0.17
이거보고 윤석열 계정 가봤는데 진짜 공약이고 나발이고 한개도 없고 개 고양이 사진밖에 없다 윤석열 캠프에서 생각하는 여성은 그냥 동물 사진이나 던져주면 되는 존재인거다 진짜 트위터 여자 많다는거 알고 대놓고 이런다는게 너무 화난다,0,0.65,0.02,0.01,0.01,0.01,0.01,0.01,0.03,0.21,0.18
들리는 말에 의하면 여성가족부폐지 라고 썼던 사람이라던데 여성가족부는 폐지하고 몰카는 찍는 사람이 윤석열 옆에서 주요 보직을 맡고 있었구나 잘한다,1,0.65,0.03,0.02,0.01,0.01,0.01,0.01,0.03,0.13,0.3
아부지도 그렇고 어무니도 보폭이 엄청 크시네요 성큼성큼,1,0.65,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.12,0.22
여가부 폐지 한다고 여성정책 없어지냐 분식회계후 각 부처의 쌈지돈으로 쓰이는 마치 혜경이 법카용도 처럼 성인지예산 따위의 눈가리고 아웅 정책보다 훨씬 제대로 된 여성정책이 나올거다 기다려봐 성폭력 흉악범 정의실현 될 때 윤석열 효용성 보며 딴소리 말고,0,0.65,0.01,0.01,0.02,0.01,0.01,0.01,0.04,0.16,0.22
윤석열장모 최은순키운 작은아버지 절규탄원 남편사망전부터 내연등 부적절한관계로 재산가로채는상습꽃뱀기술습득시킨 꽃뱀모녀사기단과 결탁비리검사 사법농단 판키울 윤석열김건희일가 감옥행이 답이다,0,0.64,0.04,0.01,0.04,0.01,0.01,0.04,0.07,0.08,0.04
아마도 심상정이 생각보다 많은 표가 나오고 심의 득표수 정도 차이로 이재명이 윤석열한테 지면 분명히 여자들이 심상정 뽑아서 윤석열이 대통령됐다고 이재명 투표한 남자들이 지랄하는 상황 올 것 그 전에 허경영 한테 표 버리는 대가리 빈 사람들 부터 어떻게좀,0,0.64,0.01,0.01,0.02,0.02,0.03,0.01,0.08,0.25,0.07
ㅋㅋ 여가부 폐지에 이젠 성인지 예산 까지 없애자고 그러니 와이프가 돈주면 다된다고 망언을 하지 한심해 윤석열 성인지 예산 30조 일부만 떼어도 북핵 막는다 일침 출처 세계일보 네이버 뉴스,0,0.64,0.01,0.01,0.05,0.01,0.02,0.01,0.09,0.3,0.07
역시 윤석열 지지자들 답네 전쟁 반대 외치는 여성에게 단독 전쟁 반대 외친 여성에게 여자 주제에 어디 url,0,0.63,0.02,0.01,0.02,0.01,0.01,0.02,0.13,0.31,0.07
이 씨발 서안동 와룡 윤석열 똥파리 이 씨발 kt 야근 이 씨발 10원짜리 이 걸레 보지자지 애미애비 똥구녕 이 주소지 추적으로 내 욕을 이 씨발 야근 애미보지로 받아 처먹고 싶어 안달이난 이 걸레 이게 아주 뒤질려고 이게 눈에 뵈는 게 없네 이 씨발 야근 보지자지 이게 뒤질려고,0,0.63,0.22,0.04,0.02,0.01,0.02,0.02,0.03,0.1,0.02
페미니즘이 적대시 하는 것은 바로 남성중심의 가부장제 이것을 남녀 대결로 바라보는 것은 본인 스스로가 가부장제 남성으로 생각한다는 것 이런 상태에서 남녀가 어떻게 사랑 을 하나 이미 동등 한 조건이 아닌데 남녀를 갈라치기한다며 여가부를 없애자는 윤석열과 이 사람이 뭐가 다른가,1,0.62,0.01,0.02,0.02,0.01,0.01,0.01,0.04,0.1,0.29
도덕적열등감에휩싸인자들의 한풀이 는 매섭고비정하고무자비하며야비합니다 김구이승만에게서 장준하박정희에게서 김대중전두환에게서 노무현이명박에게서확인했습니다 윤석열과창녀들무당들보십시요,0,0.62,0.04,0.01,0.03,0.01,0.01,0.01,0.03,0.07,0.15
윤석열 공식 TV 광고에도 여 혐 등장 남녀 갈등을 심리적으로 조작하는 국민의 당은 정말 적폐당이다 면접을 하고 나와서 합격 발표가 나지도 않았는데 가슴에 붙인 수험표를 뜯어내는 남성 지원자의 패배주의적인 태도 국민의 당은 이런 다음 세대를 원하는가 불쾌하다,0,0.61,0.03,0.02,0.01,0.01,0.02,0.01,0.09,0.25,0.13
여성표 날려 먹는 윤석열 성평등 정책의 무지 또 드러냈다 출처,0,0.61,0.02,0.02,0.01,0.01,0.01,0.01,0.03,0.2,0.22
윤석열과 맨 아래 인용 꼭 보시고 전략적 투표 꼭 좀 부탁드려요 윤석열은 여성가족부폐지를 행복공약이라고 말합니다,0,0.61,0.02,0.02,0.01,0.01,0.01,0.01,0.03,0.08,0.42
애 셋 키우는 유부녀 친구도 윤석열 공약 이야기해 주니까 그런식이면 여자들이 지금보다 남자 더 기피해서 애도 지금보다 더 안낳을거 같은데 왜그러지 이러더라,0,0.61,0.03,0.01,0.01,0.01,0.01,0.01,0.02,0.11,0.35
대우도 못 받고 커 놓고 실질적 장녀 코스프레하는 둘쨰딸 모임도 윤석열 지지합니다,0,0.6,0.02,0.01,0.03,0.01,0.01,0.01,0.03,0.17,0.22
윤석열 당선되면 태양광으로 산림파괴해도 암말안하던 환경단체 박원순이 권력형 성폭행을해도 모른척했던 여성단체 문정권동안 입꾹닫 시전했던 시민단체 노조들 득덜같이 들고일어날것 병신들,0,0.6,0.01,0.02,0.06,0.02,0.03,0.04,0.38,0.22,0.04
