text,label,여성/가족,남성,성소수자,인종/국적,연령,지역,종교,기타 혐오,악플/욕설,clean
윤석열 호남 홀대 말 안나오게 노력 할겠다는 건가 문재인 정부은 호남 사람 우대 정책을 하지 않았는가 국민이라면 모두가 평등한 권리와 의무가 주어진다 문재인은 호남 이외 국민들에게 깊은 상처를 주는 인사 정책 했다 그래 문재인 정부를 전라도 정부라 비아냥하는 것이다 헛소리 하지 말아,0,0.02,0.01,0.02,0.04,0.01,0.85,0.02,0.04,0.06,0.1
윤석열 국민의힘 대선 후보는 12일 호남을 가로지르는 유세 열차인 열정열차 를 타고 지역 민심을 흝었다 전라북도 전주 남원 순창과 전라남도 순천 여수를 방문해 호남 맞춤형 공약을 한 꾸러미 풀어냈다 이제는 보수 진영에 표를 던져 호남에도 변화를 줘야한다는 민심이 전반젇,0,0.02,0.01,0.02,0.03,0.01,0.85,0.02,0.02,0.04,0.21
ohmynews korea 윤석열이 광주에서 한 말은 역대 최고의 명언이다 대구 역내 1인당 지역 총생산과 총소득이 전국에서 몇 위쯤 합니까 꼴등입니다 꼴등 왜 이렇게 됐습니까 수십 년에 걸친 지역 독점 정치가 지역민에게 한 게 뭐 있습니까 #검찰개혁 #언론개혁,0,0.01,0.01,0.02,0.05,0.01,0.85,0.02,0.03,0.05,0.09
호남인들은 십중팔구 이렇게 말하더라 이재명도 윤석열도 하면 안된다며 나라가 제대로 될라면 안철수를 찍어야 된다고 하더라 결론은 단합을 못하게 꽁수를 부리는 지령이 떨어졌나보다,0,0.01,0.01,0.01,0.03,0.01,0.85,0.02,0.03,0.07,0.11
호남 문파들 목표는 윤석열 51 입니다,0,0.02,0.01,0.01,0.02,0.01,0.85,0.02,0.04,0.04,0.23
여행다니다보면 왜 전라쪽은 발전을 안하지 하게된다 그래서 이번 윤석열 광주공약 진짜 맘에든다,1,0.01,0.01,0.02,0.03,0.01,0.85,0.02,0.02,0.05,0.15
열흘 전 기사를 이제 봤네 호남 출신 민주당원 100여명 탈당 윤석열 지지 선언 더 떠나야 한다 호남 출신 뿐 아니라 다 떠나야 한다 범죄자가 대선 후보인 당은 정당이 아니라 사기꾼 도당이다 민주당이 망해야 호남이 살고 영남이 살고 나라가 살고 국민이 산다,0,0.02,0.01,0.02,0.04,0.01,0.84,0.02,0.09,0.11,0.06
국민뉴스 신안저축 윤석열 후보 장모 349억 잔고위조 공범 고발은커녕 계열사 미래전략실장으로 선임,0,0.01,0.02,0.02,0.05,0.01,0.84,0.02,0.03,0.04,0.16
열정열차 타고 호남 찾은 시민들 윤석열이가 돼야지잉 종합 다음뉴스 #김학의무죄장모무죄 정경심 징역 4년 만들고 공정 뇌까리는 줄리서방은 광주형 일자리 없애고 대구형 일자리 만들껄껄껄,0,0.01,0.01,0.01,0.03,0.01,0.84,0.02,0.02,0.06,0.12
우리나라는 어쩌다 검찰청 총장이 여기 이 구린 야당 경상북도 대구 대선 1순위가 되나 그렇게 없지 경상도에 대선 후보 이 허수아비 윤석열 밖에는 야당 니들은 그렇게 인물이 바닥에 바닥의 완전히 밑 바닥 판 이라는 것을 아주 여실히 드러내고 자빠진 이 구린레 야당,0,0.01,0.01,0.01,0.04,0.01,0.84,0.02,0.04,0.08,0.04
윤석열후보 배포 쥑이네 대구에서 이런 연설을 그것도 국힘 간판달고 그래 일국의 대통령이 되려면 이정도 배포는 있어야지 대구 사람들 입맛에 완전 딱 맞는 인물이 나타났구만 이번에 찢명이 박살내고 대통령되면 반드시 대장동 탈탈 털어서 몸통인 놈들 몽땅 감빵에 쳐넣어 주삼 화이팅,0,0.01,0.01,0.02,0.03,0.01,0.84,0.03,0.04,0.1,0.05
전국 호남1500만 친노문지지세력 2030은 윤석열로 간다아 5200만에게 포위된 혐죄명아 22년 대선은 5200만 VS 혐죄명 응,0,0.07,0.01,0.01,0.02,0.03,0.84,0.01,0.1,0.06,0.13
이제는 온라인이 아닌 오프라인 지인 설득도 매우 중요한시점같다 하 윤석열 당선되고 소쌍들 역시 우리 계란말이가 맞았소 이러는 꼴 생각해도 개빡치긔,0,0.02,0.03,0.01,0.02,0.02,0.84,0.01,0.02,0.05,0.09
광주 신천지들이 윤석열 지지한다는 말을 해서 분란을 만들고 싶은가 보네요,0,0.01,0.01,0.02,0.04,0.01,0.84,0.05,0.03,0.04,0.12
문틀란 TV 충남북 지역 각기 여론 조사 윤석열 압도적 우위,1,0.02,0.02,0.02,0.18,0.02,0.83,0.01,0.02,0.02,0.25
민주당은 광주에 계속지역감정을 부추기고 호구로 만들어서 광주를 가난하게만드는 대신 자신들이 영구집권하려던걸 윤석열이 신호탄이되어서 알려진것 같습니다 저는광주에 마켓컬리가 없다는것도 몰랐더군요 누가 지역차별론자인지 알것도같습니다,0,0.01,0.01,0.02,0.03,0.01,0.83,0.02,0.03,0.07,0.1
지역별로는 광주 전라를 제외한 전 지역에서 윤 후보가 이 후보를 앞섰습니다 #이재명 #윤석열 #안철수 #대선,1,0.02,0.01,0.02,0.02,0.01,0.83,0.02,0.02,0.03,0.27
그래도 윤석열이 좋다는 지역 그들은 뭣 땜에 묻지마 검찰당을 지지할까 사드는 누가 경북에 가져다 놨나 나라가 망해도 개새끼가 나와도 그당만 찍겠다고 하니 자업자득으로 생각하며 망할려고 작정하면 누구도 못 말려,0,0.01,0.01,0.02,0.03,0.01,0.83,0.03,0.06,0.13,0.03
윤석열 연설 대구에서 호남이 잘 되는것이 영남이 잘 되는것이라 말하고 목포에서 영남이 잘 되는것이 호남이 잘 되는 것이라 말하는 화합의 메시지 이재명 연설 호남에서는 호남이 차별받는다 말하고 영남에서는 영남이 역차별 받는다 말하고 충남에서는 수도권이 니들한테 해준게 뭐냐며 이간질,0,0.01,0.01,0.01,0.04,0.01,0.83,0.01,0.02,0.04,0.21
호남 청년들 마저 윤석열로 돌아섯다 윤석열의 호남지지율이 30 를 육박하는 가운데 호남 제주권 청년들까지 나서서 윤석열 지지성명서를 발표하는 기이한 현상들이 발생하고 있다 호남도 이제 변하고 있다는 뜻으로 해석된다,0,0.02,0.01,0.02,0.02,0.01,0.82,0.01,0.04,0.05,0.19
해명이냐 통보냐 국힘당 그 후보에 그 지지자들 해명 수준 윤석열 대통되서 행차하시면 시민들은 머리숙이고 엎드릴 상황도 오겠다 그쟈 별 미친 개상도라이새키들을 봤나,0,0.01,0.01,0.02,0.03,0.03,0.82,0.02,0.04,0.08,0.02
윤석열 후보는 오늘부터 1박 2일 동안 충남 전북 전남에서 거점 유세를 벌인다 윤 후보는 오전 10시 충남 당진 솔뫼성지 참배로 일정을 시작한다 충남 당진과 서산 홍성 보령을 거쳐 전북 군산과 익산에서 유세를 펼친다 전북 정읍과 전남 목포를 거쳐 하의도 김대중 대통령 생가를 방문할 예정,0,0.02,0.03,0.02,0.05,0.01,0.82,0.02,0.02,0.03,0.29
여론조사 윤석열 44 vs 이재명 39 5 단일화 결렬 후폭풍 미미 전라 제주는 이재명 60 4 윤석열 29 2 호남 힘내서 30 넘기자,0,0.02,0.02,0.02,0.03,0.01,0.82,0.02,0.02,0.03,0.29
대구 시민 여러분 이래도 윤석을 지지할랍니까 코로나 감염주범 신천지가 추종자 명단제출 거부 방역위해 법무장관이 압수수색 명령 2번이나 수색거부한 윤석열 김용민TV 이재명 지사 당시 는 신천지 처들어가고 모임장소폐쇄 구상권까지 청구했으나 모든 것을 무죄로 만든게 윤석열,0,0.01,0.01,0.02,0.08,0.01,0.82,0.07,0.03,0.04,0.04
윤석열은 거짓말을 한다 나쁘다 박근혜 전 대통령은 문재인 대통령 당선 이전에 구속됐다 박근혜를 지지하는 사람들에게도 나쁘게 인식을 시키려는 허위사실 유포라는 것을 경상도 전라도 지역을 떠나서 반성을 하시고 역사를 올바르게 보시고 투표를 합시다,0,0.01,0.01,0.02,0.02,0.01,0.82,0.01,0.02,0.05,0.13
이승만 황해도 윤보선 충남 최규하 강원도 김대중 전남을 제외하곤 모두가 영남 출신이었다 윤석열이 당선된다면 최초의 서울 출신 대통령이 된다,1,0.02,0.02,0.02,0.05,0.01,0.82,0.02,0.02,0.03,0.32
지금 이낙연이 오히려 범죄집단 죄명 영남 민주당을 살려내는 개호구짓을 하는 바람에 윤석열 당선후 희망적이었던 호남정치 세력의 재구성에 위협이 되고 있습니다 끝까지 이낙연이 안나섰다면 이번에 호남득표도 5 5 6 4 정도로 이죄명 영남민주당을 한방에 보낼수가 있었습니다,0,0.01,0.01,0.02,0.03,0.01,0.82,0.02,0.06,0.1,0.07
이런 와중에 신남성연대 대표는 북한군 투입 주장이나 퍼다나르면서 피해자와 유족들 마음 후벼팠던 적 있었고 윤석열은 그런 놈들의 지지를 등에 업은채 광주 전라도의 지지를 호소하고 자빠졌다 1980년 광주 시민들이 부르짖던 민주주의를 업신여기는 일이다,0,0.01,0.01,0.02,0.04,0.01,0.81,0.01,0.03,0.06,0.12
호남인들도 영남인들도 충청도인들도 전부 윤석열을 지지하는데 아직도 미쳐서 정신 못차리는 국민들이 있어 안타깝다,0,0.02,0.01,0.02,0.02,0.02,0.81,0.02,0.06,0.14,0.06
이재명을 부르짖는 분들에게 나는 전라도 사람입니다 우린 그 어떤 사람이 나와도 안 된다는 한계적 구조에 갇혔다는 자괴감 동질적으로 가진 채 살아갑니다 그런 우리기에 윤석열은 차마 찍을 수 없지만 이재명을 위해 투표소까지는 그런 생각을 하는 사람 많습니다 그런 그들을 독려해 투표소로,1,0.01,0.01,0.02,0.03,0.01,0.81,0.02,0.02,0.04,0.22
박근혜를 구속한 윤석열이가 대구 경북민과 개보수 친일족에게 짐을 덜으려는 치밀하게 계산된 교활하게 문재인정부를 수사한다는 망언인 개소릴 공개적으로 짖어대고 있슴에 대구경북민과 개보수와 친일족은 윤망언자의 교활한 속임수에 손을 내밀까 더 호되게 매질하고 엿먹일 까,0,0.01,0.01,0.01,0.37,0.03,0.81,0.03,0.04,0.03,0.02
보수 텃밭 대구서 이재명 연호한 지지자들 윤석열 자격 안 돼 출처,0,0.01,0.01,0.01,0.02,0.01,0.8,0.02,0.02,0.05,0.17
난 윤석열 지지율 10 이상 나와도 호남이 민주성지란 말 두번 다시 쓰지 않을 것이다,1,0.02,0.01,0.01,0.02,0.01,0.8,0.02,0.02,0.05,0.17
간도 쓸개도없는 TK 윤석열 권성동 장재원이 누군가,0,0.01,0.01,0.01,0.06,0.01,0.8,0.02,0.03,0.06,0.05
호남 영남친구 다 많아 익산서 읍소한 윤석열 꿈틀대는 호남 표심 보수 불모지 호남 7번째 방문한 윤석열 DJ 소환하며 이재명 공격하기도 혼란스런 이대녀들 이재명은 안돼,0,0.05,0.01,0.01,0.03,0.01,0.8,0.01,0.03,0.04,0.23
어릴때 둘리보고 자란 세대들 쌍문동 일대 주민들 윤석열 지지,1,0.02,0.02,0.01,0.02,0.03,0.8,0.01,0.02,0.03,0.2
서민들 등쳐먹은 부산저축은행 사건 윤석열 박영수가 거기서 튀어 나오고 있다 부산이 뒤집어져 난리도 아니였다 검사란 작자들이 이사건을 덮어버렸다는데 피해를 본 부산사람들이 사건을 덮은 윤석열을 지지하고 있다 이러니 저런놈들이 국민을 개돼지로 보는거지 부산은 묻지마 국힘지지 당해도 싸,0,0.02,0.01,0.02,0.02,0.01,0.8,0.02,0.08,0.14,0.03
윤석열 호남 찾아 가난하고 못 배우면 자유가 뭔지 왜 필요한지 몰라,0,0.01,0.01,0.01,0.02,0.01,0.8,0.01,0.03,0.07,0.12
영상 보수 텃밭 대구서 이재명 연호한 지지자들 윤석열 깜냥 안 돼,0,0.01,0.01,0.01,0.02,0.01,0.79,0.02,0.02,0.05,0.16
배신자 윤석열이 갈곳은 감옥이다 경상도여 깨어나라 조선일보여 이땅에서 사라져라,1,0.02,0.02,0.02,0.1,0.02,0.79,0.02,0.1,0.06,0.02
윤석열 패거리가 투표률이 높아도 이젠 더이상 무섭지 않단다 20대 남자들이 자신들의 편이라 생각하며 자신만만하네 경상도 유권자는 잡아놓은 토끼 집토끼 에 비유하더니 이렇게 편을 가르는 후안무치한 새끼들은 정말 처음이다,0,0.06,0.02,0.02,0.02,0.04,0.79,0.01,0.08,0.13,0.03
김만배남욱등이재명게이트관련모든피의자민주당이재명지적곽상도박영수등공개하며50억휙던저주고국민들관심을국민의힘당곽상도등몇명올가미씌운모든분들또한윤석열후보비판8 500억거금도끝까지추적성남시포함이재명등모든관련자주변재산동결정의당지적3조원이상의비리부정자금추적몇십년걸리든해야한다,0,0.01,0.02,0.03,0.03,0.01,0.79,0.01,0.03,0.06,0.16
이재명이 계속해서 각종 여론 조사에서 윤석열에게 큰 차이로 뒤쳐지고 있는 이유는 감성팔이와 지역감정의 막차를 탔기 때문이다 주식투자의 막차를 타면 부동산투기의 막차를 타면 다 뒤집어쓰고 큰 손해를 보고 끝나버리는 것이 상식이다 감성팔이와 지역감정 정치의 막차 역시 마찬가지다,0,0.02,0.01,0.02,0.04,0.01,0.78,0.04,0.14,0.09,0.07
혹시 윤석열 찍는다고 거래 끊자는 겁니까 아뇨 선거에서 누굴찍던 상관은 없죠 근데 갑자기 왜 그러시는지요 대통령 선거는 5년 동안 우리나라를 잘 이끌어달라고 똑바른 일꾼을 찍는거지 짐승새끼 찍는 장난 질은 안해야죠 대구살면 대구에선 개새끼가 2번 달면찍는다는거랑 뭐가 다르죠,0,0.01,0.01,0.02,0.02,0.01,0.78,0.02,0.03,0.13,0.05
RT 이상돈 3등 트라우마 안철수의 백기투항 호남 유권자 또 능멸 #안철수 #윤석열 #이상돈 #단일화 #대선 최경준 기자,0,0.02,0.01,0.02,0.03,0.01,0.78,0.01,0.06,0.06,0.13
김은정님 이재명의 바람이 심상치 않게 불고 있습니다 윤석열 안철수의 야합으로 민심의 역풍이 불고 있습니다 특히 안철수를 지지했던 젊은이들이 윤석열은 찍을수 없다고 이재명을 대안으로 생각하고 지지세로 돌아섰습니다 굿힘당의 전통 지지층인 경상도 어,1,0.01,0.01,0.02,0.03,0.01,0.78,0.02,0.02,0.03,0.25
윤석열 광주 복합쇼핑몰 민주당이 반대 민주당 어처구니 없는 일 출처 노컷뉴스 네이버 뉴스 광주시민들은 진지하게 생각해봐야함 #민주당 광주를 전혀 생각하지 않아 정치적 도구일뿐 #세월호 #반일 이용하듯이,0,0.01,0.01,0.01,0.03,0.01,0.78,0.02,0.03,0.05,0.16
RT 이상돈 3등 트라우마 안철수의 백기투항 호남 유권자 또 능멸 #안철수 #윤석열 #이상돈 #단일화 #대선 최경준 기자,0,0.02,0.01,0.02,0.03,0.01,0.78,0.01,0.06,0.06,0.13
진짜 난 전라도에서만 나고 자랏고 내 주변인은 무조건 이재명을 뽑는 상황에서 반항심 반 그냥 내 소신 반으로 다른 사람 뽑을랫는데 진짜 윤석열은진짜안됨,0,0.01,0.01,0.02,0.02,0.01,0.77,0.02,0.02,0.05,0.16
대구시민들이 꼭 봐야하는 영상 대구 신천지 압수수색 안한 윤석열이 대구시민들을 속인 증거,1,0.01,0.01,0.01,0.04,0.01,0.77,0.02,0.02,0.04,0.16
너는 죽여버리겠다고한 윤석열 비판받으니 죽인 너랑 같은 생각 경상도가 원하지 않는 복수 철회는 못하겠다는 것 윤석열이 120시간 여가부 폐지는 오해라고 했다가 지금은 대표 공약 윤석열이 자기 입으로 말한 건 진심 김건희가 내가 집권하면 다 죽었어라고 했잖아 이 부부의 목표,0,0.01,0.01,0.01,0.02,0.01,0.77,0.01,0.02,0.1,0.09
윤석열이 광주에서 한 말은 역대 최고의 명언이다 역시 무엇을 하든 기대를 저버리지 않는 윤짜장 대구에 가서 해야할 말을 광주에 가서 하는 저 패기,1,0.01,0.01,0.01,0.03,0.01,0.77,0.02,0.03,0.1,0.09
충남 윤석열 47 3 vs 이재명 35 4 격차 두자릿수로 확대,1,0.02,0.05,0.02,0.1,0.01,0.77,0.01,0.02,0.02,0.3
이재명 꾸미고 사진영상찍는 데에 쓴 비용 1억6천 남짓 윤석열 1천1백 남짓 물건이 안 좋으니깐 돈을 열배이상 처발라도 아니 진짜 8천6백들인 결과가 저거라니 원판 인격의 추함은 돈으로 가릴 수가 없구나 싶다가도 저것도 슈킹인가 싶기도 하고,0,0.01,0.01,0.02,0.06,0.01,0.76,0.02,0.05,0.1,0.04
고향에 뜬 윤석열 부정부패 원흉이 안동 출신 말이되냐 맞는 말이다 안동 영주 봉화 예천은 선비의 고장이다 선비에 고장에서 후레자식이 나왔다 어려서 부터 안동에서 교육을 받았으면 후레자식이 아닌데 성남에서 자라서 그렇다 나라에 돈을 자기 주머니에 넣고 썼다,0,0.01,0.03,0.02,0.07,0.01,0.76,0.01,0.02,0.05,0.11
민형배가 호남 신천지라는데 윤석열 후보 지지한다는 소리 못들었다,0,0.01,0.01,0.02,0.07,0.01,0.76,0.04,0.02,0.03,0.24
경상도 출신 70대 어르신의 걱정 도저히 윤석열을 찍을수 없다 단일화 국민 속이고 지지자도 속이는 안철수 출처,0,0.01,0.01,0.02,0.02,0.03,0.76,0.01,0.05,0.06,0.1
신안저축 윤석열 처가 사업에 136억 넘게 대출 이례적 박모 전 대표 불기소 처분 이후 거액 대출 시작 가족과 부당거래 있었는지 철저히 검증해야,0,0.01,0.02,0.02,0.05,0.01,0.76,0.02,0.02,0.04,0.23
국힘이 왜 미친거니 윤석열은 니들이 버린거잖어 윤석열 문재인이 임명한 사람이고 노무현을 사랑한 사람이다 그러는 이재명 개 쌍놈은 이승만 박정희 전두환도 팔면서 개소리하냐 에라이 쯧쯧,0,0.01,0.01,0.02,0.03,0.01,0.76,0.04,0.07,0.17,0.02
이재명이하 선거인단이나 정책팀은 정말 민생을 모름 그 지역의 여론이나 시민들 목소리를 전혀 안들어봤구나 광주 전라도쪽엔 쇼핑몰이나 백화점내 명품 브랜드들도 흡족할만큼 많지 않아 대구나 대전 서울쪽으로 쇼핑가는 여성들 많은데 뭔 쇼핑몰 반대 이지랄임 윤석열이 민생을 훨 잘 파악했음,0,0.01,0.01,0.01,0.02,0.01,0.76,0.02,0.02,0.07,0.21
잘 하고 계심 단 문파 껍질 쓴 앵벌이 주범들은 반드시 선을 그어서 그 이상 어떤 접촉도 있으면 안되요 서울의 개소리 등은 잘 아실 거고 지금 윤후보 극렬 지지 쑈하는 새끼들 별도로 관리해야 됨 예 이민구 비례당 두목 와 그 패거리들 이미 윤후보와 사진 찍고 그거 팔고 다님,0,0.01,0.01,0.02,0.02,0.01,0.76,0.02,0.05,0.17,0.04
대구맘 난리났어요 뉴스타파ㄷㄷ 윤석열이 제주도를 포기한 이유ㄷㄷ 출처 이 사건을 국민의 힘이 또 당명을 변경하는 일이 6개월내 일어남니다 이게다 윤석열 때문일듯,0,0.01,0.01,0.01,0.14,0.01,0.76,0.02,0.02,0.05,0.09
윤석열 봐주기 수사 의혹 음성파일 보도 얼마나 달랐나 민언련 모니터 보고서 오피니언 민주언론시민연합 미디어오늘 부산과 대구는 정말 종편만 보고 사나 이들의 인정머리 없는 내 이웃이 어떤 피해를 입던 말던 국힘당찍는 정말 사채같아,0,0.01,0.01,0.01,0.03,0.01,0.76,0.01,0.02,0.07,0.13
신안저축 장모일가에 136억 대출 뭐가 불법인가 김병기 특정 은행 136억 대출은 이례적 윤석열 불기소 처분 때 시작,0,0.01,0.02,0.02,0.05,0.01,0.75,0.02,0.02,0.04,0.22
이번 대선이 지금까지 대선과 가장 다른 점 저쪽당은 대선캠페인에서 지역주의 타파 주당 우리당은 호남뿌리론 지역주의를 못벗어남 나는 이거 보고 윤석열 찍는데 부담이 없어짐,0,0.01,0.01,0.01,0.03,0.01,0.75,0.01,0.02,0.05,0.24
대구의 윤석열 민주당 광주 투쟁의지 약해질까봐 쇼핑몰 반대 출처 오마이뉴스 네이버 뉴스,0,0.01,0.01,0.01,0.04,0.01,0.75,0.02,0.02,0.03,0.27
그리고 민주당 대장동 관련자들 다수도 윤석열이 감옥에 보낼거고 호남도 등진 민주당이 되어 해체 과정을 밣았을텐데 저런 두 범죄집단을 지금 조금씩 기사회생시키고 있는게 말이 됩니까,0,0.01,0.01,0.01,0.03,0.01,0.75,0.01,0.04,0.11,0.13
거짓에 속지말고 Ytn보세요 윤석열 광주 꼴지 팩트체크 했네요,0,0.01,0.01,0.01,0.01,0.01,0.75,0.01,0.03,0.11,0.12
경상도 분들은 이번에 고민없이 속 시원하게 투표하실 겁니다 경상도 분들도 국힘당 다 썩었는 걸 알지만 지역발전 등을 빌미로 늘 고민하면서 투표했을 겁니다 윤석열 후보는 진짜 보수의 모습이라서 다행입니다,1,0.01,0.01,0.02,0.03,0.01,0.75,0.01,0.02,0.03,0.32
영상 보수 텃밭 대구서 이재명 연호한 지지자들 윤석열 깜냥 안 돼 출처 뉴스1 네이버 뉴스,0,0.01,0.01,0.01,0.02,0.01,0.75,0.02,0.02,0.05,0.22
노무현후보 서울에서 콩이면 대구 부산에서도 콩이고 광주에서도 콩입니다 나의 호소 서울에서 윤석열이면 대구 부산에서도 윤석열이고 광주에서도 윤석열입니다 이재명은 절대 아닙니다,0,0.01,0.01,0.02,0.02,0.01,0.74,0.02,0.02,0.04,0.34
살면서 호남지역에 갈 일이 없어 아직도 쇼핑몰이 없고 터미널이 저 꼬라지인걸 몰랐다 잡아놓은 물고기에게 밥 안주듯 한국당이 대구에 민주당이 호남에 지원없이 낙후되게 방치하는 이유는 그래야 선거때 이용할수 있기 때문이지 윤석열이 노통 빅팬이라더니 사실이구나 최소한 정치를 아는듯,0,0.01,0.01,0.01,0.03,0.01,0.74,0.01,0.03,0.09,0.21
대구시민들이 꼭 봐야하는 영상 신천지 압수수색 안한 윤석열이 대구시민들을 속인 증거 깨어있는대구시민들,1,0.01,0.01,0.01,0.05,0.01,0.74,0.02,0.02,0.03,0.15
#김만배 음성파일 대구맘 난리났어요 뉴스타파ㄷㄷ 윤석열이 제주도를 포기한 이유ㄷㄷ 출처,1,0.01,0.01,0.02,0.13,0.01,0.74,0.03,0.02,0.04,0.1
사흘만에 다시 TK 찾은 윤석열 MB 4대강 사업 지켜낼 것 다음 뉴스 박정희가어떻게호남지지로대통령이됬냐 딴나라에서왔냐 쿠데타로독재시대를열었지 무식도뛰어넘은구둣발시끼역대대통령운운은왜이렇게하냐 지역마다다니면서소신도없고공약도없고정권비판만하는멧돼지,0,0.01,0.01,0.01,0.07,0.01,0.74,0.02,0.04,0.12,0.04
호남에서 윤석열 지지율이 상승하자 바로 호남에 신천지 많다고 호남 유권자 비하발언 하며 공격하는 이재명이 문재인 대통령을 지킨다고 놀고 자빠졌네,0,0.01,0.01,0.02,0.03,0.01,0.74,0.05,0.07,0.12,0.08
주진우 라이브 박주선 호남 식자층은 윤석열 지지 김홍걸 이재명 지지에 시간 걸렸을 뿐 호남은 윤석열 응원한 적 없다 다음 뉴스,0,0.02,0.01,0.01,0.02,0.01,0.74,0.02,0.02,0.04,0.35
대구 인터불고 호텔에서의 열린공감 생방이 버퍼링으로 끊겨 못 보셨던 분들 보시기 바랍니다 공개방송 대구 특종 윤석열 캠프의 SNS 공작단 실체 단독공개 십알단 의 망령 부활하다 출처,1,0.01,0.01,0.02,0.03,0.01,0.73,0.02,0.02,0.05,0.24
윤석열이 대구경북다시 내려가겠네,0,0.01,0.01,0.01,0.05,0.01,0.73,0.02,0.02,0.05,0.16
광주는 재래시장이 동네 곳곳에 산재해 있고 매주 날자를 정해놓고 열리는 장도 여러곳 있다 쪽뽈남이 복한쇼핑몰 운운한것은 정용진을 염두에두고 지껄린것이 아닌지 심히 의심스럽다 광주만 쇼핑몰 없다 던 윤석열 이미 스타필드,0,0.02,0.02,0.02,0.42,0.01,0.73,0.01,0.02,0.03,0.07
영상 보수 텃밭 대구서 이재명 연호한 지지자들 윤석열 깜냥 안 돼 다음뉴스,0,0.01,0.01,0.01,0.02,0.01,0.73,0.02,0.02,0.05,0.23
각시탈 등장 대구 신천지 압수수색 거부한 국민의힘 윤석열 후보 무속에 이은 신천지까지,1,0.01,0.01,0.02,0.06,0.01,0.73,0.09,0.03,0.03,0.1
각시탈 등장 대구 신천지 압수수색 거부한 국민의힘 윤석열 후보 무속에 이은 신천지까지,1,0.01,0.01,0.02,0.06,0.01,0.73,0.09,0.03,0.03,0.1
윤석열이 어제 영남을 휘젓고 다녔다고 한다 영남인들은 잘 들어라 과거 이회창이 아직도 경상도 사람이라고 생각하나 윤석열은 둘 다 충청도 출신이다 그들은 JP 이후 핫바지 시즌 2다 나는 대전 사람으로 그들을 매우 부끄러워한다 우리 사람이라고 뇌피셜에 빠지지 마라,1,0.01,0.01,0.01,0.02,0.01,0.73,0.01,0.02,0.08,0.22
윤석열 장모가 350억 잔고증명을 위조한게 바로 신안저축은행 명의였어 신안저축은행은 회사 이름을 도용당한 피해자인데도 법적조치를 하기는커녕 오히려 토지의 담보한도를 초과해 대출을 내줬어 그 자체가 특혜지 신안은 저축은행 사태때 윤석열의 칼날을 피했지,0,0.01,0.01,0.01,0.06,0.01,0.73,0.02,0.02,0.05,0.16
분통 터진 전주시민 청와대 향해 칼끝을 겨눈 배은망덕 윤석열 출처,0,0.01,0.01,0.01,0.03,0.01,0.72,0.01,0.03,0.1,0.09
리 윤석열이 왜 원조 친노친문인지 알 수 있는 대목이 그가 대구 동성로 고담시라고 불리는 수꼴의 핵심지역에서 대통합을 외쳤기 때문입니다 이 강력한 목소리는 노무현 문재인 대통령께서 그토록 원하던 외침 아닙니까 대구와 광주가 함께 대통합의 새로운 역사 만들어갑시다,1,0.01,0.01,0.02,0.04,0.01,0.72,0.02,0.03,0.03,0.25
은행 잔고증명서 위조범 김 모 씨와 김건희 김 씨와 김건희 신안그룹 대표는 서울대 대학원 과정 동기 벤처기업 사이의 삼각거래에는 윤석열 처가의 재산증식과정에 지원을 아끼지 않았던 신안저축은행이 또다시 등장합니다,1,0.01,0.02,0.02,0.09,0.01,0.72,0.02,0.02,0.03,0.36
대구가 다비지면 윤석열 아웃이다 껍데기는 가라 이재명이 알토란이다,0,0.01,0.01,0.01,0.12,0.01,0.72,0.04,0.02,0.06,0.08
영상 보수 텃밭 대구서 이재명 연호한 지지자들 윤석열 깜냥 안 돼 다음 뉴스 나라를 구해줄 대통령 후보다 이 후보가 대학생이라면 윤 후보는 유치원생이다 한마디로 깜냥이 안 된다 #검찰개혁 #언론개혁 #사법개혁 #본부장비리,0,0.01,0.01,0.01,0.02,0.01,0.72,0.01,0.05,0.07,0.13
광주에 자그만한 돌을 던져 크나큰 물보라를 일으킨 운석열후보 지지율이 심상치 않다 그래도 양심이 있어 막산이는 찍을 수 없어 생전처음 투표권을 포기하겠다는 광주에 사는 동무들이 윤석열로 선회했다 아그들은 이미 변했고 아재들도 동요하며 변하고 있다고 하는 소리를 들려준다,0,0.01,0.02,0.02,0.02,0.09,0.72,0.01,0.03,0.04,0.15
분통 터진 전주시민 청와대 향해 칼끝을 겨눈 배은망덕 윤석열 출처,0,0.01,0.01,0.01,0.03,0.01,0.72,0.01,0.03,0.1,0.09
윤석열 장모 신안저축 서 17억 대출 봐주기 수사 출처 머니S 네이버 뉴스,0,0.01,0.02,0.01,0.05,0.01,0.72,0.02,0.02,0.04,0.31
이재명 후보는 오늘부터 이틀 동안 민심 바로미터로 불리는 충청을 찾아 한표 호소에 나서고 서해안 라인 유세 이틀째에 나서는 윤석열 후보은 호남을 찾는데 보수정당 후보로선 처음으로 전남 신안군에 있는 김대중 전 대통령 생가를 방문하고 지지 호소에 나섭니다,1,0.01,0.02,0.02,0.05,0.01,0.71,0.02,0.01,0.03,0.46
