text,label,여성/가족,남성,성소수자,인종/국적,연령,지역,종교,기타 혐오,악플/욕설,clean
공안 중수부 출신 윤석열 을 믿첬다 벌써 30년 집권이다 신천지 사이비 들과 무당 가짜법사들이 어리석은 서민들 우롱하네,0,0.02,0.01,0.02,0.14,0.02,0.02,0.82,0.18,0.07,0.03
사이다재명 신천지 이유가 뭡니까 #신천지 #윤석열 #토론,1,0.01,0.01,0.05,0.12,0.01,0.03,0.82,0.06,0.03,0.04
윤석열 하면 신천치가 떠오르는데 왠지 윤짜장 지지 엄나들 1000명이리고 하니 신천지가 또 다시 떠오른다 혹시 신천지 신도들,0,0.01,0.01,0.02,0.1,0.01,0.03,0.82,0.04,0.04,0.06
윤석열 사이비 종교 신천지 도움받는다고 300여명 청소년 수장시키고 500여명의 형제복지원을 지금까지 숨긴 부패한 사법부의 검찰총장까지되고 당신같은 타락한 검사를 잡아넣을 공수처를 없엔다고,0,0.01,0.01,0.04,0.12,0.01,0.02,0.81,0.09,0.08,0.02
신천지 부역자들을 밝혀라 윤석열 부터,0,0.02,0.01,0.04,0.1,0.01,0.02,0.8,0.13,0.05,0.03
YouTube에서 단독 윤석열 후보와 무속#1 충격 윤석열의 수상한 동해 흔적을 쫓다 발견한 일본 무속 보기 일본종교 불교 기독교 시천지 각종이단종교 각종 이단쓰래기 모아통합종교꿈꾸는 이만희와 김건희 ㄷㄷㄷㄷㄷ,1,0.01,0.01,0.02,0.17,0.01,0.02,0.8,0.03,0.04,0.11
안철수 토론때 문재인정부 방역실패라고 했냐 안했냐 아니 근데 신천지 이만희 압색거부하고 풀어준 윤석열에게 붙으면 너도 신천지신도인거야 아 드러워,0,0.01,0.01,0.03,0.05,0.01,0.03,0.8,0.1,0.06,0.03
자연을 있는 그대로 #윤석열 #건진법사 그 두 사람은 2년 전부터 #무속정치 시행하여 #신천지 #이만희 살려내고 국민을 배반한 사실이 들어났다 그래도 윤석열이 좋다면 대한민국이 아니라 무속과 이단의 #잡신민국,0,0.01,0.01,0.03,0.13,0.01,0.03,0.8,0.04,0.04,0.07
도대체 누구를 위해 정권교체를 해야하나 기독교를 파괴하는 신천지를 위해 정권교체를 해야하나 살아있는 소 가죽을 벗기는 잔인한 무당을 위해 정권교체를 해야하나 일본이 원하니까 일본을 위해 정권교체를 해야하나 윤석열 장모와 김건희를 위해 정권교체를 해야하나,0,0.02,0.01,0.02,0.13,0.01,0.01,0.8,0.02,0.04,0.14
무당과 사이비 신천지가 합세해 국가 장악 프로젝트 가동중 코로나 확산 초기 윤석열에게 신천지 압수수색 지시한 추미애 장관에게 반발하며 압수수색하면 신천지 신도가 숨는다 언론 플레이했던 윤석열 윤석열 신천지 압수수색 내가 거부했다 신천지 이만희 윤석열 위해 당원 가입하라,1,0.02,0.01,0.02,0.1,0.01,0.02,0.8,0.06,0.04,0.07
윤석열은 위험한 인물이다 이건 박근혜 최순실 2다 기독교 천주교의 적 신천지 이만희가 심어 놓은 작자 다 이런 세끼 대통령 시켰다간 큰일 날 것이다,0,0.01,0.01,0.02,0.07,0.01,0.02,0.8,0.06,0.09,0.03
ㅋㅋㅋ 이만희가 보우하사 윤석열을 줬겠지 너 신천지지 아니면 이만희 개새끼 해 봐,0,0.01,0.01,0.03,0.06,0.01,0.02,0.8,0.03,0.08,0.04
나는 이번 대통령 선거에서 윤석열의 낙선을 확신하게 됐다 그 이유는 1 무당천국 2 이단연합 3 온가족 범죄 4 쥴리의 추잡한 과거 5 군복무 X 6 김학의 비호 7 조국 탄압 8 미래가 전혀 안보인다,0,0.02,0.01,0.03,0.05,0.01,0.02,0.79,0.14,0.08,0.04
신천지 노답 단독 윤석열 캠프 조직 총괄 이영수 회장 10년 전부터 신천지 탈퇴자 관리 다음 뉴스,0,0.01,0.01,0.02,0.1,0.01,0.03,0.79,0.06,0.03,0.04
십알단 신천지 굿짐당 윤석열 SNS 공작 이명박 시즌2로 국민은 망하고 소수만 돈벌자는거지,0,0.01,0.01,0.05,0.1,0.01,0.02,0.78,0.1,0.09,0.03
이재명의 당선을 걱정하는 분들께 걱정하지 않으셔도 될 것입니다 국힘당과 윤석열이 열심히 이재명을 위해 뛰고 있으니까요 다만 우리가 걱정해야 할 부분은 아직도 지역이기주의에 함몰돼 이재명은 안 된다는 분들과 예수님을 버린 채 마구니들과 한통속된 저 이단자들입니다,1,0.01,0.01,0.03,0.04,0.01,0.07,0.78,0.04,0.04,0.07
맘스시사 #57 1 신천지부터 남묘호렌게쿄까지 윤석열과 얽힌 종교 출처,1,0.02,0.01,0.03,0.09,0.01,0.04,0.78,0.03,0.02,0.15
윤석열의 대선행보는 반드시 막아 더이상 대한민국이 사이비종파에 휘둘리게 해선 안됩니다,0,0.01,0.01,0.04,0.06,0.01,0.04,0.78,0.13,0.05,0.06
개신교 목사 777명 윤석열 지지 무속 신천지설 수르러들 것 출처 온나라경매 블로그,0,0.02,0.01,0.02,0.05,0.01,0.02,0.77,0.02,0.03,0.29
윤석열 대선후보와 부인 김건희씨 산채로 소의 가죽을 벗긴 사이비 종교 행사에 연등 발견 논란,0,0.01,0.01,0.03,0.04,0.01,0.01,0.77,0.03,0.05,0.14
윤석열 완전 사이비 무당들과 영매 강하다는 부인과 신천지 교주 코치를 받고 행동하니 골빈당 당수로 보이는건 당연지사 지식이 아둔하면 지혜와 사랑이라도 있어야지 정치는 욕망과 혈기로 복수 혈전으로 목적은 아냐 대한민국 위대한 국민들을 위하여 준비된 이재명 이 일 합니다,0,0.02,0.01,0.02,0.07,0.01,0.03,0.77,0.1,0.07,0.05
요즘 참 이런 한심한 인간들을 마주할 때마다 참 마음이 답답합니다 윤석열 악마화를 아무리 해도 악귀 재명 선생에게 비할 수 있겠나요 신ㅊㅈ 하면 가장 먼저 재명이와 손잡은 사이비집단 아닙니까 게다가 대순ㅈㄹ ㅌㅇ교 상당합니다 이런 걸 모르면서 왜 윤을 악마화 하는거죠,0,0.01,0.01,0.03,0.05,0.01,0.03,0.77,0.05,0.09,0.06
신천지 신도 윤석열 이낙연 지지층이다 이재명과신천지 상관없다 하다 무리수 터짐 신천지 신도 정상적사고가진 사람인데 이재명지지안하는것만 보면 그렇다,0,0.01,0.0,0.02,0.07,0.01,0.05,0.77,0.04,0.04,0.09
신천지는 권력속으로 파고들어 정치쪽으로 뻣치고 결국 국회 자리까지 점령하여 대한민국을 쥐락펴락 하겠다는 조직적으로 파고들어 윤석열 유세현장 까지 교인들 전부 출동시켜 자발적 지지 국민들이 많이 나온것 처럼 국민들 눈을속이고 있다,1,0.01,0.01,0.03,0.12,0.01,0.02,0.77,0.05,0.04,0.05
윤석열 대선후보와 부인 김건희씨 산채로 소의 가죽을 벗긴 사이비 종교 행사에 연등 발견 논란,0,0.01,0.01,0.03,0.04,0.01,0.01,0.77,0.03,0.05,0.14
선거 판도 뒤흔들 주술 사이비 역풍이 분다 신천지 교단 윤석열에 조직적 지원 feat 건희만희 고발뉴스 via,0,0.01,0.01,0.02,0.04,0.01,0.02,0.76,0.03,0.05,0.1
윤석열을 찍으면 신천지가 당선된다 윤석열을 찍으면 사이비 무당이 당선된다,0,0.04,0.01,0.02,0.07,0.01,0.05,0.76,0.08,0.04,0.07
사이비문파들 반응 이재명이 문정부 거론 안한다고 g랄 하더니 문정부 일원이란 이재명 발언엔 문정부 발언 한다 g랄 그냥 문파 거짓 가면 벗고 무조건 이재명이 싫어 하는 윤석열 지지파라 해라 글고 본인이 신천지 인지 아닌지는 꼭 프로필에 써놔라 이만희 사주 받은 신천지인인지 오해할거 같아,0,0.01,0.01,0.02,0.07,0.01,0.04,0.76,0.1,0.09,0.04
윤석열 지지하는 기독교인 들이여 무당을 청와대로 굿힘당 대선후보 경선 때 신천지 교주 이만희가 명을 내려 윤석열 후조레게 은혜를 갚아야 하니 국힘당 당원 등록하라 10만이 등록 윤석열에게 집중 지지표 던져 대선후보로 만들었소이다 은혜란 윤석열이 신천지 압수수색 2번 거부한 것,0,0.01,0.01,0.01,0.11,0.01,0.02,0.76,0.03,0.05,0.1
키에서 155를 뺀 만큼 말해보자 신천지고 없어져라 뿌리뽑자 윤석열 이재명 없어져라 뿌리뽑자,0,0.01,0.01,0.04,0.06,0.01,0.02,0.76,0.03,0.06,0.03
#윤석열 덕분에 살았으니 은혜를 갚아야한다고 국민의힘당 에 당원가입 지시했다는 #김만희 #윤석열 사이비종교 #윤석열 신천지,1,0.02,0.01,0.04,0.1,0.01,0.03,0.75,0.09,0.05,0.04
신천지 윤석열 지원설 에 진즉 알아 코로나로 나라 전체를 죽음으로 몰아 놓은 집단이 윤석열과 힘을 합쳤다 이만희가 살아있는 예수라니 죽지 않고 영생하나 보자,1,0.01,0.01,0.02,0.06,0.01,0.01,0.75,0.02,0.06,0.14
얼굴 노출 꺼리는 신천지 신천지 힘으로 경선에서 후보가 된 윤석열은 이제부터 윤천지 로 신격 무당 점쟁이 도사 법사 스승 등 밖에도 신천지 검찰공화국 쩍뻘 쭉뻗 처 장모 사기행각 신천지의 무더기 표 선거개입은 이명박 박근혜 때부터 굿힘당리 까놓고 해오던 불법행각이다,0,0.01,0.01,0.02,0.33,0.01,0.04,0.75,0.05,0.04,0.03
윤석열 민주당 고의로 집값 폭등시켜 수도권 부동산 민심 조준 다음 뉴스 부동산 가격 조정이 소 껍데기 벗기는 엽기적 굿판서 즈그 년놈들 이름 적어 연등 다는 일처럼 쉬운 일인 줄 아는 신천지 뒷배 둔 놈,0,0.01,0.01,0.03,0.17,0.01,0.02,0.74,0.05,0.05,0.02
신천지 윤석열 밀어주기 규탄 개신교단체 이만희 고발 YTN 윤석열 찍는다고 하면 신천지인가 의심되어서 관계 정리하고 싶다,0,0.01,0.01,0.03,0.04,0.01,0.02,0.74,0.04,0.06,0.08
본 사람에 진심인 이 재 명 비호감의 극을 달리는 윤 석 열 윤석열 신 천 지 교인 정체가 뭐냐 무 속이냐 사 이,0,0.01,0.01,0.02,0.05,0.01,0.02,0.74,0.02,0.08,0.13
우상을 섬기지말라 전광훈 목사는 윤석열이 대통령되는거에대해 어찌생각하는지궁금하다,0,0.01,0.01,0.02,0.02,0.01,0.01,0.74,0.02,0.07,0.2
윤석열 캠프는 신천지 그 자체다 반드시 떨어뜨려야 한다,0,0.01,0.01,0.05,0.09,0.01,0.02,0.74,0.04,0.05,0.04
3월9일 만에 하나라도 윤석열이 당선된다면 그저 5년짜리 선거 한번 지는 게 아니라 내 남은 인생이 통째로 날라가는 것이다 왜냐하면 촛불 따위로는 다시 되찾을수 없는 국민의 권리와 지위를 항구적으로 잃을지도모르기 때문이다 점쟁이 무당과 종말론 광신도들처럼 미쳐있는 사람들이 다스려,1,0.02,0.01,0.02,0.04,0.01,0.02,0.73,0.12,0.08,0.07
윤석열이 천주교 신자라는건 알까요 눈 먼 신부님들도 빨리 진영에서 나와야 할텐데 고집들만 쎄서,1,0.02,0.01,0.01,0.03,0.01,0.01,0.73,0.03,0.05,0.23
윤석열이 대통령되면 전국방방곡곡에 있는 교회의 십자가는 내려지고 신천지교로 바뀔지도 모르겠네 국교는 신천지로 법문화될지도 모르겠고,0,0.01,0.01,0.02,0.06,0.01,0.03,0.73,0.02,0.04,0.19
신천지까지 무속 정치에 끼어들 가능성이 보이네요 윤석열이 다른 영매 신천지 교주를 건드릴수 없으니까요,0,0.01,0.01,0.02,0.09,0.01,0.02,0.73,0.03,0.04,0.12
교인들 중에 윤석열이 신천지 라는 사실 모르는 사람이 많습니다 혹시 교회 다니거나 주변에 교회다니는 지인 있으면 꼭 알려주세요 교회 단톡방에 윤석열 신천지 기사 올려주세요,1,0.01,0.01,0.02,0.04,0.01,0.02,0.73,0.02,0.04,0.15
세상 온갖 잡신을 더 불러모으는 탐욕의 일본무당 신천지 윤석열 김건희,0,0.01,0.01,0.03,0.29,0.01,0.01,0.73,0.05,0.06,0.05
이단 신천지 무속 주술과 하나된 윤석열 이런 자는 애초에 대선후보 자격미달이다,0,0.01,0.01,0.03,0.06,0.01,0.02,0.73,0.08,0.1,0.04
무속인 덮기 위해 기독교 가짜 지지선언 발표했다 폭망한 윤석열 천주교도 뿔난 via,0,0.01,0.01,0.01,0.03,0.01,0.02,0.72,0.03,0.07,0.19
무속인 덮기 위해 기독교 가짜 지지선언 발표했다 폭망한 윤석열 천주교도 뿔난 via,0,0.01,0.01,0.01,0.03,0.01,0.02,0.72,0.03,0.07,0.19
문 정부서 한국교회 가장 불행 목사 777명 윤석열 지지선언 다음 뉴스 개신교라 하며 무속에 동참하는 목사들 하나님이 어디 계시는가 777명은 건진법사가 지명한 숫자인가 666명으로 하지 그랬냐 한국교회라는 타이틀로 무속과 주술이 무마되겠는가 회개하라,0,0.01,0.02,0.02,0.03,0.01,0.01,0.72,0.02,0.04,0.33
단독 윤석열 포함된 20번 카톡방 특전사 자처한 그들이 벌인 일 다음뉴스 윤석렬이 별짓을 다하는구나 사이비 교주감도 못되는 것이,1,0.01,0.01,0.02,0.03,0.01,0.01,0.72,0.11,0.22,0.04
이걸 보여줬는대도 자기가 윤석열의 무속과 신천지에 대해 더 잘 안다며 윤석열 못찍는다는 목사가 있네요 목사들 사이에 떠도는 가짜뉴스를 믿는거 보면 참 한심한 수준입니다 가이사의 것은 가이사에게 라는 말을 제대로 어기고 있거든요 김영삼장로 이명박장로와 가짜집사 얘길해도 안꺽어요,0,0.01,0.01,0.02,0.02,0.01,0.01,0.72,0.03,0.08,0.1
신천지의 전략은 신선하다 윤석열을 이용하여 기독교를 밀쳐내고 기성종단으로 진입시키겠다 나쁘지 않다,0,0.01,0.01,0.03,0.08,0.01,0.02,0.72,0.02,0.03,0.2
일본후쿠시마유출없었다 선택적짝눈병역포기자윤석열발언논란 체르노빌이원전사고이고후쿠시마는지진과해일일뿐 외부에누출되서 사람이죽거나다친건아니다 매일경제 신천지교주이만희신도들이지지 일장기위에서윤석열은일본군자위대한국진입찬성발언,1,0.02,0.01,0.03,0.14,0.01,0.04,0.72,0.06,0.03,0.08
신문고뉴스 개신교단체 목회자단체 신학자들 연이어 주술정치 윤석열 규탄,1,0.02,0.01,0.02,0.02,0.01,0.01,0.72,0.03,0.03,0.24
윤석열 찍는 사람은 악마며 지옥 갈 사람이고 이재명 찍는 사람은 천사며 천국 갈 사람이라구요 어떻게 대통령선거 가 영혼구원 과 직결될까요 이런 이단사이비 요설을 믿고 따르는 우민 이 많다는 사실이 신기하고 놀라울 뿐,0,0.01,0.01,0.02,0.04,0.0,0.02,0.72,0.03,0.06,0.17
무속인 덮기 위해 기독교 가짜 지지선언 발표했다 폭망한 윤석열 천주교도 뿔난 via,0,0.01,0.01,0.01,0.03,0.01,0.02,0.72,0.03,0.07,0.19
사이비와 무당정권의 만남 경악스러움의 극치 더 경악스러운 건 포털메인에도 걸리지 않는 언론장악 #윤석열처벌 Unbelievable 단독 신천지 간부 탈퇴자 윤석열 위해 당원 가입하라 지시 폭로 다음 뉴스,0,0.01,0.01,0.03,0.06,0.01,0.01,0.72,0.09,0.07,0.07
신천지가 키운 윤석열 OUT,0,0.01,0.01,0.05,0.22,0.01,0.05,0.71,0.19,0.05,0.02
신천지나 극우지자들이 말고 일반인들중에 윤석열 지지하는 사람들은 윤석열과 그 가족들이 뭔짓을 했는지 잘 모르는 사람들이 많더라구요 특히 어르신들은 언론도 제대로 보도를 안하니,0,0.01,0.01,0.03,0.08,0.13,0.03,0.71,0.19,0.04,0.04
신천지 같은 사이비 집단이 이 사회에 있을 수 있는건 윤석열같은 정치인의 비호가 있기 때문입니다 이번 코로나사태에 책임이 있는 집단을 옹호해 주는 자들을 용서할 수 없습니다,1,0.01,0.01,0.04,0.05,0.01,0.01,0.71,0.05,0.05,0.08
한심 그 자체 투표날까지 신천지 타령만 하다가 끝나길 대법관부터 신천지 까지 레파토리 한번 버라이어티하네 대장동 몸통도 윤석열이라고 뒤집어 씌우더니 신천치 교주가 윤석열이라고 지르지왜,0,0.01,0.01,0.02,0.07,0.01,0.03,0.71,0.07,0.09,0.03
무속과 이단 신천지라 무서운 이야기의 중심에 윤석열과 김건희가 있네,0,0.01,0.01,0.03,0.07,0.01,0.02,0.7,0.02,0.02,0.26
남무묘법연화경 어제 열공 TV에서 방송 중 나온 윤석열과 요상한 집단과의 사진인데 윤석열이 중앙에 있고 그뒤로 상기의 족자가 걸려 있었습니다 남무호렌겐코 이것 보통일이 아닌 듯 신천지에 일본산 극우 이단불교 에 윤석열 주변이 다 이상혀,1,0.01,0.01,0.02,0.15,0.01,0.03,0.7,0.03,0.04,0.12
나와 대상을 동일화시켜 합일의 경지에 이르는 건 종교가 추구하는 궁극적 목표인데 그걸 정치인이 하고 계신건가요 윤석열 무속신앙 앵무새처럼 떠들지만 실제로 이재명은 오래전부터 사이비종교의 행태를 해왔다고 생각합니다,1,0.01,0.01,0.02,0.04,0.01,0.02,0.7,0.04,0.04,0.17
열렬히 기도하고 있습니다 무속 신천지와 윤석열을 지지하는 자칭 목사라는 양복입은 무당들을 두고 전 기독교인으로써 영적 싸움하고 있습니다 하느님 믿는분들 이 영적 싸움에 동참해주세요,1,0.01,0.01,0.02,0.04,0.01,0.01,0.7,0.02,0.04,0.31
#윤석열#이재명#트럼프 #신앙인,1,0.01,0.01,0.03,0.12,0.01,0.01,0.69,0.03,0.04,0.31
#윤석열 #황하영 #깐부 #신천지,1,0.01,0.01,0.06,0.07,0.01,0.03,0.69,0.06,0.04,0.04
이번 대선은 무속과 사이비가 뒤흔드는 사상초유 선거다 귀신은 귀신을 알아보고 무속은 무속을 알아본다 건진법사는 윤석열에 이만희는 영매 니 건들지말라고 했다 전국 무속인 자칭 2백만과 신천지 20만이 윤석열 열렬지지층이라면 박빙판세에 무속 검찰공화국 이 탄생하지 말라는 법도 없다,0,0.01,0.01,0.02,0.05,0.01,0.03,0.69,0.05,0.04,0.11
뉴컷 윤석열 캠프 조직 총괄 이영수 회장 10년 전부터 신천지 탈퇴자 관리 무속 신천지등 이단 종교의 추종자에게 대한민국을 맡길겨,1,0.01,0.01,0.02,0.06,0.01,0.01,0.69,0.02,0.04,0.21
종교의 정치개입 아주 좋아 특정 기독교 개신교 불교 원불교 정의 정직 순정 아차 무당 법사 도사도 있구나 단독 신천지 간부 탈퇴자 윤석열 위해 당원 가입하라 지시 폭로,1,0.01,0.01,0.02,0.04,0.01,0.02,0.69,0.02,0.03,0.31
과연 검찰이 수사를 제대로할까요 저는 안한다고봅니다 국민들이 더크게 소리내어야하며 똑똑히 지켜봐야할일입니다 신천지 윤석열 밀어주기 규탄 개신교단체 이만희 고발,0,0.01,0.01,0.02,0.03,0.01,0.02,0.69,0.04,0.06,0.12
윤석열 대선후보와 부인 김건희씨 산채로 소의 가죽을 벗긴 사이비 종교 행사에 연등 발견 논란 via,0,0.01,0.01,0.02,0.04,0.01,0.01,0.68,0.02,0.05,0.19
윤석열에 봉변당한 미국교수 팩트체크해 알려달라 윤석열 TV토론 인정받지 못한 학자 엉뚱하다 주인공 시카고대 최승환 교수 반박문 학문성과 싱크탱크 석좌보다 높아 지 편들어 주면 사이비 교주도 휼륭하신 분 지 편 안들어주면 저명한 학자도 이상한 사람,0,0.01,0.01,0.02,0.04,0.01,0.02,0.68,0.13,0.12,0.08
검찰이 제대로 수사를 하지 않으니 신천지의 사법카르텔 로비가 먹힌다고 봅니다 이러니 신천지가 윤석열에게 은혜를 갚지 않겠습니까,0,0.02,0.01,0.03,0.17,0.01,0.03,0.68,0.08,0.04,0.03
보복수사에 신천지까지 윤석열은 사악함의 끝판이다 겁박에 윤이게 이용당하는 신천지도 좀 불쌍 종교 대단한척하더니 참 하잘것없네,0,0.01,0.01,0.02,0.07,0.01,0.02,0.67,0.06,0.11,0.03
세상이 썩었다 어떻게 윤석열이 대통령으로 찍는 세상이 썩었다 신천지를 믿는 윤석열이 대통령이 되는가,0,0.01,0.01,0.02,0.1,0.01,0.03,0.67,0.06,0.08,0.04
그 굿 갑자기 한게 아니라 몇달 된거라고 개새끼야 사고가 마비된 좀비들 윤석열에게 뒤집어 씌우라고 지령이 떨어진거냐 윤석열에게 무속 무속 하면서 한달내내 지랄하더만 이재명이 몇달 전에 한것도 윤석열이 의심스럽다고 굿은 금기인데 이재명이 했다하니 신천지신도들 경악한거지,0,0.01,0.01,0.03,0.06,0.02,0.02,0.66,0.12,0.13,0.02
소설을 말하는데 검찰이 파일들고 많은사람들 찾아다닌다고 완전 협박인거죠 협조를 부탁하는건데 그런데 파일은 왜 보여주시는건희 1억이 무거워서 파일을 들고다니는건진 #윤석열 협박 #검찰 협박시작 #건진법사 이만희총회장 #대형교회 우상숭배 담임목사 쫄아서 말을 못하네,0,0.01,0.01,0.02,0.03,0.01,0.01,0.66,0.02,0.1,0.16
#신천지 #윤석열,1,0.01,0.01,0.06,0.04,0.01,0.03,0.66,0.09,0.05,0.06
논란이 있어도 버리지 않는다 이거지 #신천지 #국민의힘 #윤석열,1,0.01,0.01,0.04,0.09,0.0,0.03,0.65,0.07,0.05,0.03
윤석열 은 언제나 이미 확정된 정책 공약하고 이미 있는데 지어준다고 하고 그바보짓을 하고 또하고 무당잡교 믿는 도리도리 사타구니 벅벅 족발 쭉쭉 동네바보가 대통령은 무슨,0,0.01,0.01,0.01,0.03,0.01,0.03,0.65,0.05,0.14,0.07
프로필에 문파라 버젓이 써놓고 문통 지키려 윤석열 지지한다더니 이제 문통을 욕한다 헐 거짓 다 드러나는구나 사이비 문파들 얼렁얼렁 커밍아웃 하고 문파 프로필 지워라 이만희 교주 부름 받자와 윤석열 지지한다 해라,0,0.01,0.01,0.01,0.05,0.01,0.04,0.65,0.11,0.12,0.05
일본직격 윤석열에게 묻지마 임명장 받은 호사카 교수 이건 신천지 수법,0,0.01,0.01,0.02,0.15,0.01,0.03,0.64,0.1,0.05,0.04
윤석열 너 국민의 당한테 문자 폭탄테러 하라고 당원들에게 지령내렸다며 이게 니가 말한 공정과 상식이냐 신천지 조직은 폭탄테러하고 정상적인 사람 협박하는게 니네 조직이지 윤석열 비정상을 정상화 한다 했지 윤석열은 비정상의 비정상 정부네,0,0.01,0.01,0.04,0.14,0.01,0.01,0.64,0.13,0.11,0.02
설마설마 했어도 계속 나오는 윤석열 지지율 저럴리없어 말이안되잖아 했어도 계속 오만하고 국민을 기만하는 윤석열 이게 결국 신천지 11만명 신도들이 댓글을 달고 지지율조사를 조작한거였다 무당과 사이비가 윤석열을 지원사격했던것이다,0,0.02,0.01,0.02,0.05,0.01,0.03,0.64,0.11,0.08,0.04
윤석열은 신천지 사이비 교주 이만희를 풀어 줬지만 이재명은 현행범으로 체포 한다니까 도망친 이만희교주 윤석열은 건진법사의 영매니까 건드리지 말라는 황당한 조언에 압수수색 못하게 막았다는 이런자가 대통령이 된다면 나라가 위기에 빠졌을때 건진법사가 도망가라고 하면 도망갈 사람이다,0,0.01,0.01,0.01,0.08,0.01,0.02,0.64,0.04,0.1,0.07
은혜 갚은 신천지 에휴 신천지 탈퇴자 인터뷰 윤석열 덕분이야 당원 가입해,1,0.01,0.01,0.02,0.07,0.01,0.01,0.64,0.02,0.04,0.1
아니지 아니지 그게 아니지 부산저축은행 4만명이 사기당한 그 사건을 축소 은폐한게 윤석열 도이치모터스 주가조작으로 60억의 피해를 분 주식투자자 주범이 윤석열 와이프 김건희 240악의 부동산투기를 한게 윤석열 장모 이건 보수 진보 싸움이 아니야 사이비 신천지 무당과 굿판 적폐와 정의의 싸움,0,0.02,0.0,0.02,0.09,0.01,0.03,0.63,0.15,0.06,0.04
윤석열 너 국민의 당한테 문자 폭탄테러 하라고 당원들에게 지령내렸다며 이게 니가 말한 공정과 상식이냐 신천지 조직은 폭탄테러하고 정상적인 사람 협박하는게 니네 조직이지 윤석열 비정상을 정상화 한가 했지 윤석열은 비정상의 비정상 정부네,0,0.01,0.01,0.04,0.15,0.01,0.01,0.63,0.13,0.11,0.02
어제 올린 가면 쓴 청년들이 신천지 신도 아니냐는 의혹이 네티즌수사대에 의해 제기 이미 이준석은 신천지와 인터뷰까지 했고 대구 신천지 압색 막은 윤석열도 석연치 않은 정황 포착 사이비 종교에 나라 팔아 먹은 게 사실로 드러나면 선거 끝일 뿐만 아니라 니들 다 지옥불에 떨어질거다,0,0.01,0.01,0.02,0.11,0.01,0.02,0.63,0.06,0.12,0.03
윤석열 묻지마 임명장 받은 호사카 유지 교수 이건 신천지 수법,0,0.01,0.01,0.03,0.07,0.01,0.04,0.63,0.13,0.08,0.04
더불어민주당 의원들이 윤석열 국민의힘 대선후보의 L 자 손가락 표시를 보고 신천지 이만희 교주의 손짓과 똑같다며,0,0.02,0.0,0.01,0.06,0.01,0.03,0.63,0.07,0.1,0.09
남은 네임드 보수후보는 윤석열이랑 허경영이냐 왜때문에 둘다 사이비,0,0.01,0.01,0.02,0.03,0.01,0.03,0.63,0.07,0.17,0.04
끝 아갱인 먹보 라는게 확임 ㅋ,0,0.04,0.01,0.01,0.02,0.01,0.01,0.62,0.03,0.07,0.07
신천지 태극기부대 일베 도사 무당 그들이 판치는 세상을 보고싶냐 정말끔찍하다 왜 윤석열을 보면 위기의 브라질 이 떠오를까 출처 오마이뉴스 네이버 뉴스,0,0.02,0.0,0.01,0.11,0.02,0.03,0.62,0.15,0.05,0.06
주변에 교회 다니는 사람한테 윤석열 신천지고 부인 김건희는 무당 믿어서 대선토론에 손바닥에 왕자 쓰고 나왔고 이재명이 신천지 방역수칙 위반으로 고발해서 신천지 비리 알려져 신천지가 댓글부대 동원하며 윤석열 민다고 설득하세요 저는 이 방법으로 보수기독교 친구 이재명으로 바꾸었습니다,0,0.01,0.01,0.02,0.04,0.01,0.02,0.62,0.02,0.04,0.23
신천지 일본무당 일광윤석열 부정축재부패검사 끝판왕,0,0.01,0.01,0.04,0.16,0.01,0.02,0.62,0.13,0.07,0.03
무속 가지고 윤석열 안된다던 종교들이 이재명에 대해 뭐라하나 봐야겠네,0,0.01,0.01,0.02,0.03,0.01,0.02,0.62,0.02,0.05,0.33
윤석열과 신천지 #깐부,0,0.01,0.01,0.03,0.08,0.0,0.03,0.62,0.05,0.05,0.08
윤석열 적폐 수사 여론몰이에 많이 급하긴 급한 모양 다음 뉴스 가족 사기단이나 대통령 후보 신천지 당원들의 십알단 부활된듯,0,0.01,0.0,0.02,0.08,0.01,0.02,0.61,0.08,0.11,0.06
이명박의 적페잔당들이 적페를 부할 시키기 위해 지독한 사기꾼가족 윤석열과 처 장모를 앞세우고 신천지와일본사이비 종교 무속까지 일본과 연합해서 정권을 탈취하기 위해 온갖 공작을 다꾸미고 있다 일본 자민당까지 윤석열을 응원한다는데 이번 선거는 나라의 존페가 걸렸다고 해도 과언이 아니다,0,0.02,0.01,0.03,0.39,0.01,0.03,0.61,0.18,0.08,0.02
2007년 대선도 대한민국은 종교전쟁이었다 목사들이 설교 시간에 대놓고 이명박 찍으라 하고 교인들이 마을 돌아다니며 이명박 찍어야 한다며 설교하고 다녔다 하다못해 보따리 장사꾼도 손님 앞에서 이명박 찍으라 할 정도였다 이유는 이명박이 장로기 때문이란다 지금 윤석열 보니 더하다,0,0.01,0.01,0.01,0.03,0.01,0.03,0.61,0.02,0.06,0.23
무당도 모자라 신천지가 웬말이냐 윤석열이 신천지 압수수색 안한 이야기 #shorts,0,0.01,0.01,0.01,0.07,0.0,0.02,0.61,0.03,0.08,0.08
무속에 무식에 신천지가 밀어주는 윤석열에게 대한민국을 맡길 수 없다 윤석열 잘 모시겠다 했지만 미래비전 없었다 하지만 이재명은,0,0.01,0.01,0.02,0.17,0.01,0.09,0.61,0.11,0.08,0.03
윤석열 신천지 소가죽 너흰 아니야 엄마아 출처,0,0.02,0.01,0.02,0.05,0.01,0.01,0.61,0.05,0.1,0.05
