text,label,여성/가족,남성,성소수자,인종/국적,연령,지역,종교,기타 혐오,악플/욕설,clean
ㅇㅈㅁ ㅍㄱㅎ,1,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.09,0.89
혜윤 멋진 여성 매번 감탄하면서 보고 이씀 아놔 님때메ㅇㅈㅁ 정들것어,1,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.87
최악의 악귀가 ㅇㅈㅁ인 거 삼척동자도 알지만 여기도 만만찮게 걱정입니다,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.03,0.75,0.14
ㅇㅈㅁ 이겠죠 ㅋㅋ,1,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.07,0.9
ㅇㅈㅁ이 누구,0,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.09,0.88
ㅇㅈㅁ도 존나 싫은데 ㅇㅅㄹ 저 상판떼기를 5년씩이나 볼생각하니까 좀더 혈압이올라 아 뭐어쩌라는거냐 진짜 이게나라냐,0,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.03,0.9,0.07
사과하러 나오는 자리에 밝은 색상 옷 입고 나오는 꼬라지 보면 저것도 지 남편처럼 다른 사람 말은 전혀 안 듣고 지 맘대로 하는 스타일 같음 누구 하나라도 얘기는 했을 법도 한데 저런 거 볼 때 ㅇㅈㅁ이 되면 사소한 것부터 실수해서 외교참사 망신살 뻗칠 일 일어날 것,0,0.04,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.63,0.31
ㅇㅈㅁ이 아침부터 꿔바로우 먹는다고햇을때 ㄱㅁㅈ 버블닉 김꿔바로우였나그래서 다들 이시간에 배달되는 꿔바로우가 있나 옆방에서 배달오는거냐 맛있게먹어 이러고 난리났던거 진짜너무웃겻는데,0,0.02,0.02,0.01,0.03,0.01,0.01,0.01,0.01,0.19,0.8
헐 하타 여태 ㄱㅎㅅ 밴이랑 ㅇㅈㅁ밴이 같은 역할인줄 알았는데 아니네 이렇게 하타에 대한 궁금증은커져만가고,0,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.14,0.83
ㅇㅈㅁ도싫지만 그렇다고 ㅇㅅㅇ 뽑앗다가는 진짜 나라꼴 그지 될거같음 뭔가 정치 할줄 모르는 사람인거 같고 ㅂㄱㅎ같이 할거같음 진짜루,0,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.53,0.36
내가 ㅇㅈㅁ은 싫어서 올려치기는 안함 ㅇㅅㅇ은 더 싫어서 내려치기 함,0,0.04,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.33,0.54
저렇게 철 없으니 ㅇㅈㅁ도 ㄱㅎㄱ이 이해가 안될 때가 있다고 하지 진짜 분위기 파악 못한다,0,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.75,0.17
그래서 오늘 추 발언 빡치긴 했는데 머글들 반응 예상하니까 역이용하면 되겠네 생각들더라구요 상도덕도 근본도 예의도 없는 추 찢 ㅇㅈㅁ 대장동 범인 기사제목으로 나가버렸고 뒷말은 보이지도 않았고 대선이후 본격 대장동 수사될텐데 추의 대장동 쉴드 발언은 본인 정치생명 끊은거죠,0,0.02,0.03,0.01,0.02,0.01,0.02,0.01,0.03,0.56,0.08
찢빠들 혜경궁 불법의전을 남편인 ㅇㅈㅁ은 몰랐을 거라며 실드치는데 고위공직자 싸모들의 불법의전은 남편의 동조 묵인없이는 이루어질 수 없고 배모씨는 ㅇㅈㅁ이 성남시장 시절 데리고 온 별정직 공무원,0,0.31,0.02,0.01,0.05,0.01,0.01,0.03,0.07,0.28,0.12
ㅇㅈㅁ 지지율 떨어져서 특히 호남 지지율때문에 끌려나왔다 말할 순 없으니 속으론 잘못한 거 없다 생각할 거임,0,0.01,0.01,0.01,0.01,0.01,0.11,0.01,0.01,0.11,0.72
2030어쩌고는 도대체 무슨 논리임 제가 20대고 주위에 진짜 한 명도 빠짐없이 윤석열쪽인데 친구끼리 정치얘기 하지말자는 예전과는 다르게 지금은 아예 다 똑같은 생각이라 대놓고 현 정권 욕하고 ㅇㅈㅁ찍는다면 갑분싸되는데 근데 진짜 결과 충격적이네,0,0.03,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.14,0.8
엄마가 자꾸 ㅇㅈㅁ 뽑으라고 막 주변에 ㅇㅅㅇ 지지하는 사람 있지는 않냐 그러고 엄마 미안하지만 난 걔 안 뽑을거야,0,0.05,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.22,0.68
미애야 ㅇㅈㅁ 대선 떨어지면 너 때문인 줄 알아라,0,0.02,0.01,0.01,0.03,0.01,0.02,0.01,0.01,0.52,0.23
3 정성호 ㅇㅈㅁ은 업무추진비로 국회의원들에게 선물하나 안 보낸다 횡령할 사람 아니다 ㅇㅈㅁ은 횡령 한우 횡령 샌드위치 횡령 제수용품 횡령 의전차량 가족들에게만 제공한다는 뜻,0,0.02,0.01,0.01,0.05,0.01,0.01,0.01,0.02,0.2,0.71
2 추미애 대장동은 ㅇㅈㅁ과 무관하고 대장동은 윤석열이 원인제공자이니 이낙연 후보의 사과가 전제되어야 한다 미친 거 같음,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.78,0.12
리 다음 경기도지사도 어느쪽이 됐던 ㅇㅈㅁ이 싸지른 거 치우느리 ㅈ뺑이 좀 칠 듯,0,0.03,0.02,0,0.02,0.01,0.03,0.01,0.03,0.73,0.13
생각해보니 여성 정책이 있긴 있었음 여가부 폐지 ㅇㅈㅁ도 참 노답이지만 ㅇㅅㅇ을 위시한 그 세력이 집권하면 확실히 Am I wrong pt 2를 들을 수 있을 것 같긴 함,1,0.4,0.01,0.01,0.04,0.01,0.01,0.01,0.03,0.11,0.47
ㅂㄱㅎ가 정상적으로 퇴임했으면 ㅇㅈㅁ이 뒤를 이었을 것 같은 끔찍,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.28,0.63
ㅇㅈㅁ 인용봐 개웃겨 웃기냐,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.29,0.75
ㅇㅈㅁ 지지하느라 문프를 실패한 대통령 프레임을 씌우네 미친,0,0.03,0.01,0.01,0.02,0.01,0.01,0.01,0.03,0.85,0.1
난 ㅇㅈㅁ 자영업자에 대한 정책 찬성 저거 아무말 아님,1,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.88
저렇게 대놓고 조지겠다고 하고 있는데 ㄷㄲㅁ이면서 ㅇㅅㅇ 지지하는 사람들은 이 정권에서 ㅇㅈㅁ이 저지른 일을 수사하겠다는거다 하고 행복회로 돌리고 있더라 신기,0,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.64,0.29
감사합니다 덕분에 ㅇㅅㅇ ㅇㅈㅁ 대신 양정원이 대통령이 되었습니다,1,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.06,0.91
정치 얘기 나누기 조심스런 모임이 있었는데 한 분이 윤석열 선거운동 신청했다길래 슬쩍 얘기 나눠보니 다들 ㅇㅈㅁ은 절대 안 된다고 생각하시네 모임을 계속 할 수 있어서 다행이다,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.88
ㅅㅃㄴ ㅇㅈㅇ ㅁㅇ ㅊㅎㅈㄴ ㅇㅈㅁ ㄷ ㅊㅎㅈㅇ ㅌㄹㅇ ㅈㅈㅈㅈ ㄴㄹㄱㄱㅇ,1,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.46,0.58
대선 슬로건이 ㅇㅈㅁ은 합니다 이게 뭐냐 뭘 하겠다는 건지 어떻게 하겠다는 건지 비전도 목표도 안 보임 그냥 내가 한다니까 딱 이거,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.17,0.81
ㅇㅈㅁ 저거에 왜 놀라시는건가요,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.12,0.87
나 솔직한 마음으로 ㅇㅈㅁ이 서울 시장을 하는 걸 원해 ㅇㅈㅁ 행정 능력 좋잖아 내친구 경기도 살았을때 ㅇㅈㅁ이 재임하는 동안에는 지원금 많이 받았다고 좋아했었음 회사동료도 경기도민,1,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.07,0.9
잘못된 거 바로잡으려면 ㅇㅈㅁ을 사퇴시키시길 바랍니다 이명박을 능가하는 종합범죄자를 후보 올려놓고 지금 뭐 하자는 겁니까,0,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.03,0.69,0.29
ㅇㅅㅇ은 너무 멍청하고 어떻게 검찰총장했엇는지 존나 나라 썩은게 보일정도이고 우리애를 선거에 이용해 ㅁㅊ ㅇㅈㅁ은 할많하않인데 저 둘중에 대통령된다는게 뒷목잡는다 ㅅㅂ 차악 최악 둘다 최악 살려줘,0,0.02,0.01,0.01,0.03,0.01,0.02,0.01,0.05,0.87,0.04
ㅇㅈㅁ이 아이하고 찍은 사진은 왠지 거부감이 든다 특히 아이를 어떻게 할 것 같은 느낌이 드는 그 사진과 워딩은 선거용으로 사용 하기에는 적절하지 않음 문파 감성이 아님 이 사진과 워딩 잘못 사용하면 우리도 욕 먹을 것임,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.14,0.85
생각보다 되게 많더라구요 ㅎㅎㅎ 단순 ㅇㅈㅁ이 싫고 ㅇㄴㅇ이 후보가 아니라서 그렇다고 하기엔,1,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.07,0.9
ㅇㅈㅁ에게 성남이 이런곳이었군,0,0.03,0.11,0.02,0.02,0.01,0.01,0.01,0.01,0.26,0.48
민주당 ㄱㅅㄲ들 이 갈립니다 대선후보랍시고 나대는 ㅇㅈㅁ 꼬락서니 밥맛 떨어집니다 극극극혐입니다,0,0.03,0.01,0.01,0.02,0.01,0.09,0.01,0.09,0.75,0.02
다 차단 ㅇㅈㅁ이와 개쌍둥이 백종선,0,0.05,0.01,0.01,0.04,0.01,0.01,0.01,0.03,0.63,0.19
윤석열이 ㅇㅈㅁ과 달리 자존감 높은 것도 맘에 듦 외교 현장에 가면 ㅇㅈㅁ은 평소대로 강약약강으로 쭈구리 자세로 생각 없이 되는 대로 내뱉을 것 아님 윤은 쭈구리도 안 될 테고 한국인의 정체성도 안 잊을 테고 대통령 쯤 되려면 기본 태도가 당당해야 함 윤이 거기에 충족됨,1,0.02,0.03,0.01,0.17,0.01,0.01,0.01,0.02,0.19,0.4
ㅇㅅㅇ찍는 여자는 여자로 안보겠지만 ㅇㅈㅁ 찍는 여자는 사람으로 안봐,0,0.72,0.04,0.02,0.02,0.01,0.01,0.01,0.02,0.16,0.16
ㅇㅈㅁ ㅇㅅㅇ 갑자기 돌연사 했으면 좋겠다,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.07,0.89
ㅇㅈㅁ은 그 녹취록 판때기 무슨 뜻인지도 모르고 들고 나왔나 보다,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.31,0.69
ㅇㅈㅁ게이트,1,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.12,0.85
내가 계속 걸리는게 이거예요 누구보다 ㅇㅈㅁ에대해 빠삭한 하승주 소장이나 설훈의원이 선거 초반도 아니고 망해가는 분위기인 이 시점에 왜 갑자기 180도 휙 틀어서 저럴까 그냥 슬금슬금 세작노릇을 해도 됐을텐데 왜 미친년 머리풀고 나풀대듯이 저러실까 불길해불길해,0,0.1,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.68,0.08
아니 근데 ㄷ 선 돌아가는 꼬락서니 진심 무슨일임 달빛기사단이 왜 궁뎅이탐정을 찍겠다는거야 시발 니들이 그러니까 머통령한테 트이타 언팔당하지 ㅇㄴㅇ 팬이라 ㅇㅈㅁ 못찍겠다 여기까진 뭐 이해하겠는데 그래서 궁뎅이를 찍겠다고 심지어 그게 moon을 위한 길이라고 생각하는 지능 레전드,0,0.06,0.01,0.01,0.02,0.01,0.02,0.01,0.04,0.81,0.05
전 안철수 지지 합니다 그것도 제생각이니 강요하지 마세요 댓글 다는 매너는 ㅇㅈㅁ 지지자 같네요 혹시 이런 잘못된길을 제시하는 님은 ㅇㅈㅁ 알바 뛰시는분아닙니까 안후보 그런 행보에 젤로 이득을 보는사람이 과연 누굴까요 안후보 정치생명 영원히 끊어놓을일 하지마셔요,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.21,0.76
ㅇㅈㅁ은 ㄲㅍ같고 어느정도는 실제로 맞기도 하니까 싫음 ㅇㅊㅅ는 멍청한 느낌은 확실히 아니다 그렇지만 뭔가 모르게 덕이 없어보임 심도 사실 딱 맘에 드는 후보는 아니다 그치만 빻은말을 안 한다는 점에서 소수자를 지속적으로 대변한다는 점에서 사기꾼이 아니니까 지지한다,0,0.03,0.02,0.32,0.01,0.01,0.01,0.01,0.11,0.3,0.17
내일 확진자 더 많고 내일 더 춥고 다음 대통령 ㅇㅈㅁ 아니면 ㅇㅅㅇ 그래도 내일 일어나겠다고 자야 함 졸림,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.22,0.78
모니야 소중한 모니야 지금 참 바쁘고 정신없지 ㅂㅁㅎ ㄷㄱㄹ ㄱㄹ ㄸㄱ ㅇ ㅅㄷ ㅇㅈㅁ ㅇㄹ ㄱㅇ ㅅ ㅈㄱ ㅇㅃ 덕질 하자 힘내자 화이팅,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.66,0.43
ㅁㄴㅇ ㅅㅈㅎ ㅁㄴㅇ ㅈㄱ ㅊ ㅂㅃㄱ ㅈㅅㅇㅈ ㅂㅁㅎ ㄷㄱㄹ ㄱㄹ ㄸㄱ ㅇ ㅅㄷ ㅇㅈㅁ ㅇㄹ ㄱㅇ ㅅ ㅈㄱ ㅇㅃ ㄷㅈ ㅎㅈ ㅎㄴㅈ ㅎㅇㅌ,1,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.55,0.52
ㅇㅈㅁ은 보통 어린이가 어렸을 때부터 배우는 거짓말 하면 안돼 규칙 어기면 안돼 같은 준법정신이 없어 그리고 거짓말은 언제나 다른 거짓말로 위기 모면하는 경향이 있어,0,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.29,0.65
어째 ㅇㅈㅁ 같은 이와 손을 잡을 생각을 진짜 그렇다면 실망이다,0,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.02,0.65,0.29
나는 플사는 되게 자주 바꾸는 편인데 닉은 10년째 썼고 아이디도 안바꾸고 계이도 안함 은 시발 진짜 ㅇㅈㅁ생각하면 대가리존나 야마스핀 그 주먹 존나 날리는 짤처럼 머리 쥐어박고 싶음,0,0.03,0.02,0.01,0.03,0.01,0.01,0.01,0.03,0.89,0.06
그래그래 싫더라도 ㅇㅈㅁ 뽑아야지 어쩌겠냐,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.46,0.42
ㅇㅈㅁ 님 뭐함 공천 안 받을 거,0,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.08,0.89
다음 공천 때까지 ㅇㅈㅁ이 있을지 부터 고민해 보셔요,0,0.04,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.29,0.61
이니즘님 어떡해요 무안까지 가는거였어요 욕도아까운 ㅇㅈㅁ땜에 고생하시는 분들이 너무 많네요 잘못한것 없는데 무슨 고소 고발 신고 난발인지 일단 일있다하시고 미룰수 있으면 미루시고 주변분들 도움과 조언대로 하세요 악한인간 한명이 선한사람 많이도 괴롭히네요 힘내세요,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.35,0.66
화합같은 소리하고 잇네 썩은 사과는 음쓰통으로 ㅇㅈㅁ은 교도소로 애쓰십니다,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.73,0.21
ㅉㅋ피셜 어제 토론회에서 안철수가 ㅇㅅㅇ을 조낸 자근자근 밟아서 ㅇㅅㅇ과 ㅇㅈㅁ의 격차가 줄어들었다 해볼만하다,0,0.02,0.03,0.01,0.02,0.01,0.01,0,0.01,0.34,0.52
아유 그래 찍어라 찍어 나라도 찢고 사지도 찢을 ㅇㅈㅁ ㅋㅋㅋㅋㅋ,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.86,0.12
그러게요 안저러시더니 상대가 누구든 저러는거 별로인데 ㅇㅈㅁ ㅎㄱㅇ 확실히 안찍는기로 한거말고는 아직 맘 못 정한 1인 이 보기에는,0,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.12,0.87
탐라에 대통령님과 다시 맞팔되었단 소식이 많으니 흐믓합니다 어젠 정말 슬폈거든요 ㅇㅈㅁ지지자들이 몰려들땐 진짜 화나고 속상하고 왜 이런일이 일어날까 했는데 지금은 신나요 좋아요,1,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.08,0.89
#자캐이름최다득점자소원 ㄷㅇ ㄹㅇㅊ ㅇㅍㅌㅍ ㅇㄹㅅㅈ ㅇㄹㅍ ㅋㅅㅌㄹ ㅇ ㄷㅇ ㅂㄹㅅ ㅁㅇㅁ ㅇㅂㄹㅌ ㅅㅇㅂㄹㅇ ㄹㅇㄴㅅ ㅂㅂ ㄹㄹㅇ ㄴㅅㅇ ㅁㄹㅍ ㅇㅈㅁ ㄱㄹㄷ ㄷㅇㄱ ㅁㄱ ㅇㅎ ㅇㅈㅋ ㅇㄷㅇ ㅎㅍㄹㅇㅅ ㅇㅈㄹㅌ ㅇㅍㄹㅇ ㅎㅅ 아는캐가 많을지도,1,0.05,0.75,0.02,0.02,0.01,0.02,0.01,0.01,0.11,0.1
예고편에 입장문을 올리는 ㅇㅈㅁ jtbc 본방 시작도 안했는데 이러기 있기 없기,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.15,0.84
좀 충격이다 내 주변 여자분들이 ㅇㅈㅁ을 지지하다니 다들 그동안 정치인들 도덕성 정직성 그렇게 강조하더니 헐 이다 근데 이유는 지원금 많이 줘서 좋다고 진짜 헐이야 그거 다 빚이잖아,0,0.21,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.32,0.35
아 나도 심상정후보 뽑으려고 했는데 진심 윤석열은 막아야 하니까 ㅇㅈㅁ으로 표 돌려야할듯,0,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.26,0.66
ㅇㅈㅁ 뽑으면 최소한 한 놈은 의문사당하겠지,0,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.72,0.25
최애에게 나너 좋아해 라고 한다면 사쿠마 리츠님은 하아 이건 뭔 장난이야 라고 합니다 이 말은 ㅅㄴ ㅇㅈㅁ 라는 이름의 사람 쪽이 더 맞지 않을까 그냥 재미삼아 해봤는데ㅋㅋ,0,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.11,0.88
17년 경선때 ㅇㅈㅁ 병크요약 1 본인만 튀려고 오렌지 코디 2 지지자도 오렌지 깔맞춤 3 문프 결선없이 후보로 확정되자 4 지지자들 경선무효 안철수 뽑자며 ㅈㄹㅈㄹ 6 본인은 현직드립치며 성남시청으로 빤스런,0,0.04,0.09,0.01,0.02,0.01,0.03,0,0.03,0.57,0.1
아니 사람들이 왜케 모여있나했는데 우리동네에 ㅇㅈㅁ옴 ㅋㅋ,1,0.01,0.01,0.01,0.01,0.01,0.05,0.01,0.01,0.65,0.21
무슨 말을 해도 진정성이 하나도 없는 ㅁㅅㅇ 민주당 세력들과 ㅇㅈㅁ,0,0.02,0.01,0.01,0.02,0.01,0.05,0.01,0.04,0.66,0.14
솔직히 ㅇㅈㅁ도 맹뿌같고 윤은 노답이고 둘다 싫어,0,0.01,0.01,0.01,0.02,0.01,0.05,0.01,0.03,0.41,0.29
아 그렇군요 ㅋㅋ 진정 ㅇㅈㅁ 같은걸 지지하시는분들 안타깝기는해요,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.11,0.85
이번주 발표된 여론조사 대부분에서 지는 결과가 나오니 ㅇㅈㅁ이 마지 못해 썪은 사과하네요 필요 없으니 대선 떨어지고 감옥갈 준비해라 ㅇㅈㅁ,0,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.76,0.19
더블어 민주당을 지우고 ㅇㅈㅁ을 부각시키는 포스터 더이상 봐줄수가 없네요,0,0.05,0.01,0.01,0.02,0,0.02,0,0.02,0.42,0.43
저도 줍줍해서 공유해 봅니다 기축통화 상식 ㅇㅈㅁ 지지자 분들도 혹시 보면 공부 좀 하세요,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.2,0.79
ㅅㅅㅇㅇ 본인 흠결 행보 때문에 ㅇㅈㅁ 경선 통과한거 받아들일 수 없으니까 죽어도 대통령 되는 꼴 못보겠다는거 알아 그러니까 ㅁㅈㄷ 지지자들이 이례적으로 ㅇㅅㅇ 지지한다고 그러는거겠지 걍 이 현실이 너무 참담하다,0,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.58,0.27
그나마 ㅇㅈㅁ은 싫어도 그래도 자세히 보면 잘한 점이 있긴 했지 저 사람은 대통령 감은 아니에요 진짜 주52시간제랑 최저시급 폐지한다고 했을 때부터 생각했는데 저 사람으로 인해 생길 사회의 부작용들이 자기들도 겪게 될 거라는 사실을 모르는 걸까요,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.16,0.83
ㅇㅈㅁ ㅇㅈㅁ # #,1,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.17,0.82
친문이 ㅇㅈㅁ 발목 잡는다고 씨부리기 시작했네 이천 문파 정도는 똥파리라메 똥파리에게 발목 잡힐 정도면 사람도 아닌거지 ㅋㅋㅋ,0,0.01,0.01,0.01,0.15,0.01,0.04,0.04,0.13,0.41,0.05
정영학 녹취록에 나온다네 ㅇㅈㅁ게이트,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.14,0.83
ㅇㅈㅁ 벽보 사진 재수없어 ㅋ,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.8,0.22
ㅇㅈㅁ을 좋아하는건 아니지만 지금으로썬 최선이자 최고의 선택인것 같다,1,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.09,0.88
ㅇㅈㅁ 배우 뉴스봤냐고 문자메시지 가 날아들어 찾아봄 흠 몰랐으면 좋았을걸 안물안궁이었다고요,1,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.09,0.88
에구 훈식아 넌 ㅇㅈㅁ 입구를 지키는 게이트냐 헛소리 튀어나올 때마다 주워 담느라 힘들겠구나,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.68,0.29
아직도 권익위원회는 ㅇㅈㅁ 눈치 보면서 제보자를 공익신고자로 인정하지 않고 있다 #제보자A씨신변보호 #전현희 누구 눈치보냐,0,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.3,0.66
ㅇㅈㅁ은 할수가 없습니다 하며 지나가는 선거유세 차량 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ왜 이동네까지 오지 중심지도 아닌디,0,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.23,0.75
#자캐 이름 최다 득점자 소원 ㅂㅌ ㅇ ㄹ ㅇㄹ ㄷㅇ ㅅㄹ ㅇㅇ ㅇㅍ ㅇㅈㅁ ㄱㅁㄷ ㅅㄷㅇ ㄴㄷㄹ ㅅㅇㅂ 커뮤캐들ㄹ,0,0.04,0.77,0.02,0.03,0.01,0.02,0.01,0.01,0.16,0.07
ㅇㅈㅁ배우 고2 3학년때 같은반 이었는데 지금 탤이랑 같이 드라마 나오고 있는거 짱신긔해 더 잘되기를,1,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.07,0.91
갑자기 ㅇㅈㅁ문자 받고 첫화면 보니 사시부활 있어서 살펴보니 ㅋ 나승철 ㅋㅋㅋㅋㅋㅋㅋㅋ 그 위대한 나승철이요 아 놔ㅋㅋㅋㅋㅋㅋㅋ 진짜 제정신이냐 급격한 현타가 온다ㅋㅋㅋ,0,0.02,0.03,0.01,0.01,0.01,0.01,0.01,0.02,0.36,0.59
ㅇㅈㅁ 게이트논란 동문서답 ㅇㅅㅇ 좀 알려주시죠 인터넷 뉴스에서 봤습니다 ㅇㅊㅅ 내가 회사 좀 운영해봐서 아는데 대선토론 요약 이거 맞지,0,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.09,0.88
심상정씨 뽑고싶은거 이해하는데 걍 뇌 있으면 ㅇㅈㅁ 뽑자 존나 무능해서 성별갈라치기로밖에 표못긁어모으는 새끼가 대통령되는꼴은 못보겠다,0,0.45,0.02,0.02,0.02,0.01,0.02,0.01,0.13,0.54,0.05
아부지 뼛속같은 보수라 지금까지 이묭박균헤쥰표 찍고 문씨 진짜 싫어하시는데 이번에 돌열 꼴보기싫다고 ㅇㅈㅁ뽑는다는소리듣고 기절할뻔함 돌열 당신은 도대체,0,0.01,0.01,0.02,0.38,0.01,0.02,0.01,0.03,0.21,0.09
도대체 윤 뽑아 놓고 탄핵한다는 헛소리는 누가 자꾸 뿌리는 거야 보면 볼수록 윤이 ㅁㅅㅇ보다 압도적으로 나은데 탄핵해서 뭐해 ㅇㅈㅁ 또 나오게 정직 판단력 신뢰성 공익개념 윤리적 기준 다 윤이 우월해 탄핵은 ㅁㅅㅇ 뽑은 지들 세계관에서 하던가,0,0.02,0.01,0.01,0.03,0.01,0.01,0.01,0.02,0.67,0.21
ㅇㅈㅁ도 문을 지켜줄수있을지 진짜 투표권받아서 매번 고통스러움만 남는데 이거 아직도 뭐이씨 맨날 최악차악이냐,0,0.04,0.01,0.01,0.02,0.01,0.02,0.01,0.06,0.72,0.16
지가 처먹어 놓고 뭘 바가지 긁겄어요 ㅇㅈㅁ한테 욕이나 안 먹으면 다행이죠,0,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.77,0.18
아무리 싫어도 차라리 ㅇㅅㅇ 은 정신 나간 거 아니냐 ㅇㅈㅁ 싫다고 사이비에 다시 나라를 맡기고 싶은가 박근혜 겪은지 아직 십 년도 안 지났나 인간들아,0,0.01,0,0.02,0.03,0.01,0.02,0.36,0.07,0.26,0.04
어제 저녁밥 먹으면서 대선 얘기 하다가 내가 ㅇㅈㅁ 뽑을 거라고 햇더니 엄마가 나보고 왜 ㅇㅈㅁ을 좋아하냐는거임 나 극대노 하면서 나도 ㅇㅈㅁ 뽑기 개싫은데 ㅇㅅㅇ이 더 좃같아서 ㅇㅈㅁ을 뽑아주는 것 뿐이지 ㅇㅈㅁ 존나 싫다고 화내면서 밥먹다가 과식함,0,0.09,0.02,0.01,0.02,0.01,0.01,0.01,0.03,0.57,0.18
사람 목숨이 우스운 ㅇㅊㅅ ㅇㅈㅁ,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.13,0.86
돌아버린 감염자들 단단히 갔어 ㅇㅈㅁ 이 그리 좋아,1,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.03,0.75,0.13
한강뷰가 보이는 아파트1채 강남 중심지에 있는건물 2채 남판교아파트 한채 네이버본사와는 20분거리 미만이여야함 경기도청 법카 영수증처리 없이 풀결제가능하게하기 이거 아님 ㅇㅈㅁ한테 줄표는 없음,0,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.1,0.87
